response_id,grna_target,n_nonzero_trt,n_nonzero_cntrl,pass_qc,p_value,log_2_fold_change,stage,z_orig,xi,omega,alpha,significant
X51,Kdr,508,56036,True,0.084,0.1195312332491989,1,0.3194213307650344,,,,False
X51,Tlnrd1,565,55979,True,0.084,0.09568047734188756,1,0.32106167087160276,,,,False
X53,Atf3,386,44962,True,0.084,-0.6951064344751048,1,-0.9495297463410987,,,,False
X54,Nedd4,330,49280,True,0.084,-0.15009523443013428,1,-0.23471887915785145,,,,False
X54,Adgrl2,356,49254,True,0.084,-0.11437172709712495,1,-0.19526654523018136,,,,False
X54,Flt1,201,49409,True,0.084,0.45973581733788116,1,0.6859830711583335,,,,False
X55,Smad4,391,52515,True,0.084,0.3278975767265555,1,0.6224961352779217,,,,False
X57,Mdh2,248,38138,True,0.084,-0.6649863682087132,1,-0.8762982530356399,,,,False
X58,Fzd6,243,51764,True,0.084,-0.8594135868373085,1,-0.7557375157855806,,,,False
X6,Junb,963,129451,True,0.084,0.04826885667314684,1,0.18670151158718803,,,,False
X61,Ogdh,1506,84708,True,0.084,0.00998652114988019,1,0.028579656156021413,,,,False
X62,Lpl,566,71674,True,0.084,0.20908178043286796,1,0.30676501468900536,,,,False
X68,Mest,410,38110,True,0.084,-0.27437913677991865,1,-0.5945066807113473,,,,False
X68,Gja1,474,38046,True,0.084,-0.266666863531424,1,-0.6107369202794571,,,,False
X68,Bmpr2,458,38062,True,0.084,-0.30865338137756204,1,-0.6003240932696037,,,,False
X7,Id3,1050,152727,True,0.084,0.06498137757154954,1,0.26962151510102533,,,,False
X71,Ncl,263,36854,True,0.084,-0.7842013836857191,1,-0.7122113716485433,,,,False
X71,Tlnrd1,237,36880,True,0.084,0.3485529702982415,1,0.4469630185295105,,,,False
X73,Tek,407,42789,True,0.084,0.20311718426871206,1,0.40806588066173954,,,,False
X73,Mest,450,42746,True,0.084,0.21955658064204453,1,0.4301527829555721,,,,False
X73,Cd81,356,42840,True,0.084,0.2742355175961224,1,0.466156790994343,,,,False
X74,Igf2r,871,110766,True,0.084,-0.15132746572339073,1,-0.2148383615717678,,,,False
X74,Ocln,523,111114,True,0.084,-0.1817543637597474,1,-0.19905986331828127,,,,False
X76,Prdm1,800,80766,True,0.084,-0.04395214757937538,1,-0.0686731720487957,,,,False
X79,Ccnd1,212,39461,True,0.084,-1.0796145857525525,1,-0.8428239994020106,,,,False
X8,Npas3,1264,142223,True,0.084,0.06839338916152826,1,0.33165067389491165,,,,False
X8,Ahr,821,142666,True,0.084,0.08910199521110407,1,0.34102164692933323,,,,False
X8,Hspa5,1074,142413,True,0.084,-0.07195262632318133,1,-0.3125402031913291,,,,False
X80,Hif1a,259,44521,True,0.084,-0.75684935359725,1,-0.572912364601195,,,,False
X80,Rad21,277,44503,True,0.084,0.3453010377096444,1,0.40632155453092067,,,,False
X82,Maff,634,61075,True,0.084,-0.2602811050585867,1,-0.24928144918533926,,,,False
X85,Casp8,413,67489,True,0.084,-0.5286045516356825,1,-0.351559225277358,,,,False
X87,Gclm,572,124826,True,0.084,0.1511251188956848,1,0.13733323459766064,,,,False
X88,Nfib,296,41687,True,0.084,0.44801416830348195,1,0.38471639839499194,,,,False
X90,Nfib,425,58558,True,0.084,-0.3451729974018267,1,-0.19988852576005972,,,,False
X91,Atf3,477,54438,True,0.084,-0.4050356207964967,1,-0.27111760711696536,,,,False
X92,Ebf1,584,57694,True,0.084,0.3858597362516658,1,0.3974494828359911,,,,False
X93,Piezo2,719,53280,True,0.084,0.16673204400376918,1,0.129346856592138,,,,False
X95,Mxi1,488,54431,True,0.084,0.36779274784163896,1,0.2814915828649848,,,,False
X96,Acvr2a,373,46561,True,0.084,-0.4725470180954989,1,-0.23108273828095194,,,,False
X96,Elf1,367,46567,True,0.084,0.3552398649725337,1,0.22112125489887594,,,,False
X96,Ccm2,459,46475,True,0.084,0.32048342971004296,1,0.22663180584475154,,,,False
X97,Hspa5,389,51635,True,0.084,-0.34840423433876566,1,-0.15297713298407406,,,,False
X98,Eno1,427,38482,True,0.084,0.3580219424406579,1,0.18386216189420837,,,,False
X98,Smad1,262,38647,True,0.084,-0.49754300846128885,1,-0.15897768999235798,,,,False
X10,Hspa5,1226,151478,True,0.088,-0.0541944877629259,1,-0.2452875672397279,,,,False
X100,E2f7,345,52091,True,0.088,1.636373185432296,1,1.1040949878382897,,,,False
X100,Epas1,692,51744,True,0.088,1.1210824127305425,1,0.8435190176735827,,,,False
X11,Auts2,807,103995,True,0.088,-0.017151762044608,1,-0.06492685111013129,,,,False
X12,Unc5b,996,163519,True,0.088,0.0277013593548201,1,0.0930803497990394,,,,False
X17,Prdm16,863,111965,True,0.088,-0.12746795411189993,1,-0.4172034650582778,,,,False
X18,Vezf1,1431,138392,True,0.088,-0.07205816737349924,1,-0.3023335053994964,,,,False
X19,Il2rg,1615,150957,True,0.088,0.035624584079734234,1,0.15664760106014092,,,,False
X22,Nedd4,526,86314,True,0.088,0.16548280554402606,1,0.41252494677281054,,,,False
X22,Klf4,363,86477,True,0.088,0.19821807827160853,1,0.42061565736569706,,,,False
X22,Klf7,717,86123,True,0.088,0.13097082970801033,1,0.39530437122886714,,,,False
X23,Nfia,2083,138969,True,0.088,0.03206509791624068,1,0.13493821914264148,,,,False
X25,Plxna4,632,126879,True,0.088,-0.11438789380775738,1,-0.314751106620993,,,,False
X25,Cd81,857,126654,True,0.088,0.04892162904631281,1,0.16010247988280352,,,,False
X26,Nr5a2,595,98391,True,0.088,0.09840664245621156,1,0.22595520921888346,,,,False
X28,Gja1,1089,121457,True,0.088,0.06583036724329983,1,0.20105046945340863,,,,False
X3,Id3,1094,141300,True,0.088,-0.09182755151301514,1,-0.48239174064880913,,,,False
X31,Taz,1605,117421,True,0.088,-0.0048449876680400905,1,-0.01599025797807295,,,,False
X31,Pkm,1077,117949,True,0.088,-0.01626506332865052,1,-0.0459198711986702,,,,False
X32,Fos,583,97541,True,0.088,-0.1731461033365953,1,-0.383824685510558,,,,False
X33,Klf12,985,87279,True,0.088,-0.0577455254286372,1,-0.15827781847795033,,,,False
X33,Itga1,779,87485,True,0.088,-0.0775245704381975,1,-0.20528393680099016,,,,False
X38,Klf12,1010,67415,True,0.088,-0.1780201164425561,1,-0.7150445576672431,,,,False
X39,Nos3,949,107215,True,0.088,0.07457887548933773,1,0.20141103464403623,,,,False
X39,Tlnrd1,716,107448,True,0.088,0.09092335265134999,1,0.21338064839662108,,,,False
X39,Id1,1182,106982,True,0.088,0.07651830687217487,1,0.22964245586186766,,,,False
X40,Prdm5,594,103707,True,0.088,0.1416078459205954,1,0.3031783838167338,,,,False
X41,Fzd6,385,55371,True,0.088,0.08204637598609921,1,0.22732233010930453,,,,False
X42,Pbx1,408,53963,True,0.088,0.2096320529593081,1,0.3858861863251709,,,,False
X44,Adgrl1,535,102220,True,0.088,-0.12194618286745129,1,-0.23707668380559674,,,,False
X45,Klf7,635,61540,True,0.088,0.10218144849096777,1,0.2155142868861567,,,,False
X46,Clstn1,923,122515,True,0.088,0.12442469631368613,1,0.288285714218274,,,,False
X47,Mxi1,558,70819,True,0.088,-0.0030517140835053524,1,-0.0055907052811198015,,,,False
X48,Igf2r,465,55059,True,0.088,0.3289247859359268,1,0.6878262146018886,,,,False
X48,Klf4,224,55300,True,0.088,-0.2531322249376524,1,-0.35187470915812846,,,,False
X48,Klf10,408,55116,True,0.088,0.3300145391338729,1,0.6011048677083942,,,,False
X52,Smad5,451,107930,True,0.088,-0.2289696417427871,1,-0.22376901943986294,,,,False
X52,Smad4,869,107512,True,0.088,0.22694973557677756,1,0.25530382223440895,,,,False
X53,Egln2,307,45041,True,0.088,-0.7708508169359831,1,-0.9429840999841548,,,,False
X55,Tfdp1,185,52721,True,0.088,-0.22163473692509328,1,-0.25246312449860886,,,,False
X55,Crim1,149,52757,True,0.088,-0.24263405097383384,1,-0.24264538323233661,,,,False
X56,Mest,335,47329,True,0.088,0.26882660077816034,1,0.401011009177775,,,,False
X57,Nos3,401,37985,True,0.088,-0.4859528381967815,1,-0.8572069236534073,,,,False
X58,Id1,558,51449,True,0.088,-0.5663808379497448,1,-0.8635312645345947,,,,False
X60,Kdr,868,133411,True,0.088,0.06528543784402441,1,0.11018111575500204,,,,False
X60,Heg1,610,133669,True,0.088,-0.09793272324059021,1,-0.1333196743363134,,,,False
X61,Mest,930,85284,True,0.088,0.028280834123671106,1,0.07462746540275587,,,,False
X62,Klf2,486,71754,True,0.088,-0.5065149220433565,1,-0.4376295551457442,,,,False
X62,Flrt2,622,71618,True,0.088,0.2839974307612376,1,0.30325039366910445,,,,False
X63,Foxo3,306,49289,True,0.088,-0.3331611748754719,1,-0.4698697876506947,,,,False
X63,Nr3c1,381,49214,True,0.088,0.10746712844895079,1,0.21835498635190184,,,,False
X64,Mpzl1,292,47649,True,0.088,-0.7082495576716905,1,-0.7122796385428355,,,,False
X65,Pkm,437,33564,True,0.088,0.029713147184462052,1,0.0983733398785621,,,,False
X68,Myef2,397,38123,True,0.088,-0.33798074238961906,1,-0.6147670036617057,,,,False
X7,Calcrl,1427,152350,True,0.088,0.05295559553885987,1,0.25258888033539517,,,,False
X70,Piezo1,418,37998,True,0.088,-0.5269129296647748,1,-0.8411755986215105,,,,False
X72,Plxna4,553,118767,True,0.088,-0.3195324467802063,1,-0.34638725765379647,,,,False
X73,Ncl,391,42805,True,0.088,0.26099969452389615,1,0.4501910818085372,,,,False
X73,Egln1,391,42805,True,0.088,-0.4570156126033451,1,-0.6994612295533279,,,,False
X75,Ets2,352,38287,True,0.088,-0.8212568880401037,1,-0.696755433405499,,,,False
X78,Fzd4,378,46179,True,0.088,0.12392543282718549,1,0.1590772647264995,,,,False
X78,Egln2,422,46135,True,0.088,0.09518985520684886,1,0.14825783469754997,,,,False
X79,Bmpr2,405,39268,True,0.088,-0.5296789063138299,1,-0.7993144611684166,,,,False
X80,Cxcl12,484,44296,True,0.088,-0.5822365238392653,1,-0.6265388088620575,,,,False
X80,Mpzl1,239,44541,True,0.088,0.3804173679148857,1,0.3982070506401085,,,,False
X81,Hdac7,290,40393,True,0.088,-0.6974435844508964,1,-0.5561541709244927,,,,False
X82,Gng12,367,61342,True,0.088,0.25307337082881,1,0.20639073984797032,,,,False
X83,Bsg,739,71265,True,0.088,-0.36631829089789925,1,-0.2711042861070956,,,,False
X86,Tfdp1,170,38939,True,0.088,-0.7642595288400038,1,-0.5304625535701718,,,,False
X86,Creb3l2,304,38805,True,0.088,0.23557754553925925,1,0.3512122885439219,,,,False
X89,Tgfbr1,621,44061,True,0.088,-0.5939807153924619,1,-0.5360160929468659,,,,False
X90,Creb3l2,425,58558,True,0.088,0.5987926373231289,1,0.4774553611298344,,,,False
X95,Igf2r,504,54415,True,0.088,0.3852152958041959,1,0.30122401061451914,,,,False
X97,Mdh2,273,51751,True,0.088,-0.4403831216798242,1,-0.15550756421056078,,,,False
X1,Ahr,1020,178967,True,0.092,0.04537233838996446,1,0.2292193001220413,,,,False
X10,Idh2,836,151868,True,0.092,0.05753136775124901,1,0.2181663792035596,,,,False
X10,Piezo2,1914,150790,True,0.092,-0.04397954155982742,1,-0.24821767558548793,,,,False
X17,Arnt,909,111919,True,0.092,0.09144660921787917,1,0.3238542694837281,,,,False
X17,Bmpr2,1032,111796,True,0.092,0.09536026851569801,1,0.3536469410654459,,,,False
X19,Myef2,1333,151239,True,0.092,0.043873463030176474,1,0.17424213186388457,,,,False
X2,Egfl7,1016,161286,True,0.092,0.10008456946950428,1,0.4980399853747522,,,,False
X20,Prdm16,891,86216,True,0.092,0.07931167917281368,1,0.38561702198733533,,,,False
X21,Klf2,603,94737,True,0.092,0.1954255545498773,1,0.5400615092200531,,,,False
X21,Flt1,330,95010,True,0.092,0.27909279326364445,1,0.569585496382966,,,,False
X21,E2f3,624,94716,True,0.092,0.1888656911880524,1,0.5357794057819087,,,,False
X21,Slc6a6,631,94709,True,0.092,0.18293837693803194,1,0.5229999089902088,,,,False
X24,E2f7,844,123633,True,0.092,-0.08402850915862725,1,-0.2597064726244437,,,,False
X25,Pkm,1303,126208,True,0.092,-0.08857365532430883,1,-0.3509328194818941,,,,False
X26,Gata2,550,98436,True,0.092,0.09997688627602841,1,0.22373191338675016,,,,False
X27,Gja1,614,73308,True,0.092,0.17075793785152982,1,0.497359925322857,,,,False
X28,Yap1,746,121800,True,0.092,0.07658127101951084,1,0.18868509658613503,,,,False
X28,Egfl7,697,121849,True,0.092,-0.16249677400273743,1,-0.3555843461998228,,,,False
X29,Casp8,539,96494,True,0.092,-0.0864519345357051,1,-0.20575172147876608,,,,False
X34,Igf2r,910,86909,True,0.092,0.046025540881157845,1,0.17902755727960395,,,,False
X35,Pbx1,1022,108786,True,0.092,0.02986033831620638,1,0.08783652952719269,,,,False
X35,Ptprm,825,108983,True,0.092,0.03675466648806758,1,0.09711453324240593,,,,False
X37,Hif1a,547,86200,True,0.092,-0.07431714133601108,1,-0.17181715960874727,,,,False
X37,Nrp2,368,86379,True,0.092,-0.09400377997366682,1,-0.1785519382472557,,,,False
X38,Ncoa1,418,68007,True,0.092,0.08719493845212689,1,0.29423448547874875,,,,False
X38,Zfhx3,353,68072,True,0.092,0.07686190262674764,1,0.20963689370286698,,,,False
X38,Pkm,852,67573,True,0.092,0.05751985725971842,1,0.25377759039736103,,,,False
X38,Heg1,402,68023,True,0.092,0.09551484414162648,1,0.27218994910341304,,,,False
X43,Crem,800,115449,True,0.092,-0.10156364814853891,1,-0.2009113578435082,,,,False
X44,Rora,1253,101502,True,0.092,0.09490683984448367,1,0.31801731130808714,,,,False
X45,Elf1,410,61765,True,0.092,0.11404607924346966,1,0.1787434317885518,,,,False
X47,Adgrl2,540,70837,True,0.092,-0.024984869110436847,1,-0.051054044629716015,,,,False
X47,Itgav,409,70968,True,0.092,-0.04881987849324698,1,-0.09092107775448385,,,,False
X50,Adgrl1,228,65066,True,0.092,0.2537084891693082,1,0.34306763834080256,,,,False
X51,Myef2,662,55882,True,0.092,0.09160245469414807,1,0.30052863833373733,,,,False
X51,Klf12,1042,55502,True,0.092,0.04205152336728535,1,0.17299556610345806,,,,False
X51,Dusp3,624,55920,True,0.092,-0.2060669666137498,1,-0.5510264598904698,,,,False
X52,Itgb1,897,107484,True,0.092,0.15562730353526444,1,0.25649733685924747,,,,False
X52,Calcrl,983,107398,True,0.092,0.18694285585909043,1,0.2459634283260702,,,,False
X52,Hsp90ab1,538,107843,True,0.092,-0.3516188254845023,1,-0.2585497375634853,,,,False
X53,Tgfbr2,280,45068,True,0.092,-0.8181196721352677,1,-0.8997890486982149,,,,False
X54,Zfpm1,264,49346,True,0.092,-0.1696893614225825,1,-0.26495492547496025,,,,False
X55,Ppia,378,52528,True,0.092,-0.07299784399962306,1,-0.13020636800977053,,,,False
X56,Pbx1,369,47295,True,0.092,0.28420748563382325,1,0.42024964676399057,,,,False
X56,Id1,449,47215,True,0.092,0.2612865465372103,1,0.4328814325560802,,,,False
X58,Maff,503,51504,True,0.092,-0.566986848719579,1,-0.8381386872169739,,,,False
X58,Tek,376,51631,True,0.092,0.12059540715987183,1,0.2093248008129505,,,,False
X58,Piezo2,619,51388,True,0.092,-0.5321312774864246,1,-0.9013697313174358,,,,False
X60,Nos3,1260,133019,True,0.092,0.05033085877819499,1,0.10347450227401973,,,,False
X63,Ets2,497,49098,True,0.092,0.10128079669270917,1,0.14883489785205534,,,,False
X63,Gnai2,205,49390,True,0.092,-0.4412350066660995,1,-0.4931784852264566,,,,False
X67,Ets2,482,62886,True,0.092,-0.5408996745059369,1,-0.5224425808942814,,,,False
X67,Dlg1,396,62972,True,0.092,0.5478704768344134,1,0.5856794478304413,,,,False
X68,Dlg1,333,38187,True,0.092,-0.28449023472724644,1,-0.5573989536304054,,,,False
X68,Plxna2,246,38274,True,0.092,0.0657241775348183,1,0.2150525349425019,,,,False
X68,Flt1,217,38303,True,0.092,0.123858570954547,1,0.23105617632579387,,,,False
X69,Tfdp2,771,75615,True,0.092,-0.29094381186172846,1,-0.3359435647723589,,,,False
X70,Hdac7,251,38165,True,0.092,-0.6560018347248935,1,-0.8031280204296849,,,,False
X73,Ccm2,429,42767,True,0.092,-0.4153826159027938,1,-0.6623275057239397,,,,False
X73,Hsp90ab1,236,42960,True,0.092,0.29788925932068455,1,0.4503655032216742,,,,False
X75,Sox13,293,38346,True,0.092,-0.928761639850272,1,-0.7011551672861444,,,,False
X77,Nr4a1,771,79782,True,0.092,0.17654172846508054,1,0.24008301527849693,,,,False
X79,Plxna2,222,39451,True,0.092,-1.1185151549079677,1,-0.8594983828594804,,,,False
X79,Mdh2,238,39435,True,0.092,-1.1004968041405192,1,-0.8766582576171011,,,,False
X81,Nrp2,185,40498,True,0.092,0.4678690065017719,1,0.4480563040150158,,,,False
X83,Gclm,345,71659,True,0.092,0.4277385176621795,1,0.30607208613876213,,,,False
X85,Mecom,597,67305,True,0.092,-0.4076263270765672,1,-0.35125277240899655,,,,False
X88,Sox5,264,41719,True,0.092,-0.7785295607670335,1,-0.42145829660669937,,,,False
X88,Sox13,290,41693,True,0.092,0.42177900827977055,1,0.3512415436328626,,,,False
X88,Crem,268,41715,True,0.092,0.4045210174453011,1,0.338632153846603,,,,False
X91,Ccm2,520,54395,True,0.092,0.3568639050856248,1,0.30117533856912443,,,,False
X91,Foxj3,289,54626,True,0.092,-0.47294861097740615,1,-0.24380633519329195,,,,False
X92,Tgfbr2,357,57921,True,0.092,0.33769288872296954,1,0.25790301952537487,,,,False
X94,Nos3,456,54243,True,0.092,-0.4512208546965848,1,-0.2727416967413128,,,,False
X95,Arl15,604,54315,True,0.092,-0.38939957690621796,1,-0.254970050302719,,,,False
X96,Epha4,511,46423,True,0.092,0.2901621125981002,1,0.2145284764827851,,,,False
X96,Eng,511,46423,True,0.092,-0.3850263655449524,1,-0.23700890311647121,,,,False
X99,Cd81,471,74383,True,0.092,0.6745627708853235,1,0.2721976858898198,,,,False
X1,Flrt2,1578,178409,True,0.096,-0.025882123951154412,1,-0.1610950076975674,,,,False
X1,Mecom,1694,178293,True,0.096,0.037425271630612045,1,0.24466103612855328,,,,False
X1,Flt4,766,179221,True,0.096,0.05162619125960788,1,0.2267745937699523,,,,False
X1,Fzd4,1233,178754,True,0.096,-0.027030541199386526,1,-0.14760689582558284,,,,False
X11,E2f7,668,104134,True,0.096,-0.012750491089174254,1,-0.041238817597286495,,,,False
X12,Klf10,1202,163313,True,0.096,0.022491708616235506,1,0.08159574144505002,,,,False
X15,Id3,915,121163,True,0.096,-0.07567818705416585,1,-0.2979336628213438,,,,False
X16,Klf2,887,121633,True,0.096,-0.05216590518827857,1,-0.18328367613609908,,,,False
X18,Ppia,1323,138500,True,0.096,0.05544604632393835,1,0.23097654627026423,,,,False
X20,Mdh2,558,86549,True,0.096,0.08705301731373716,1,0.33318309400617896,,,,False
X21,Id3,576,94764,True,0.096,0.19814530715046885,1,0.5367152544292851,,,,False
X21,Klf10,611,94729,True,0.096,0.20042478328824043,1,0.5446005054395329,,,,False
X22,Nr6a1,473,86367,True,0.096,0.17892391459441992,1,0.4274649758972728,,,,False
X23,Prdm5,790,140262,True,0.096,0.05476428623745022,1,0.14021823703962427,,,,False
X24,Flrt2,1099,123378,True,0.096,-0.06350650037643835,1,-0.22551932379129258,,,,False
X24,Itga1,1320,123157,True,0.096,-0.06473713319356111,1,-0.2530177246621714,,,,False
X24,Crem,937,123540,True,0.096,0.0953101167762096,1,0.32334363829375884,,,,False
X26,Dach1,918,98068,True,0.096,0.07579008218534966,1,0.21503827444832782,,,,False
X26,Mdh2,316,98670,True,0.096,-0.21817471663905064,1,-0.34807348641504515,,,,False
X29,Gjc1,724,96309,True,0.096,-0.06256607626059019,1,-0.16892358083150344,,,,False
X29,Foxk2,392,96641,True,0.096,-0.10220036528579968,1,-0.2007717238623684,,,,False
X30,Casp8,720,82593,True,0.096,0.012215170504180861,1,0.06249979159742524,,,,False
X32,Sp4,508,97616,True,0.096,-0.17097147250500377,1,-0.3436228396304271,,,,False
X33,Id1,877,87387,True,0.096,0.1781088028592901,1,0.5136031587531772,,,,False
X34,Smad5,507,87312,True,0.096,0.06623096740954182,1,0.19520535253534013,,,,False
X36,Dlg1,879,109949,True,0.096,0.047073186419197555,1,0.14438735955766627,,,,False
X36,Rel,1125,109703,True,0.096,0.04372889069483499,1,0.15167624236472782,,,,False
X37,Atf3,835,85912,True,0.096,0.06038492342218316,1,0.18288624527971636,,,,False
X37,Prdm5,566,86181,True,0.096,-0.06632606049218115,1,-0.1546499458964315,,,,False
X37,Calcrl,857,85890,True,0.096,-0.060006837281999736,1,-0.16874456807402585,,,,False
X46,Ocln,641,122797,True,0.096,0.13138924574161504,1,0.25356837447399133,,,,False
X47,Gria4,633,70744,True,0.096,-0.011489148462032084,1,-0.02600550026591336,,,,False
X5,Tfdp2,1423,130261,True,0.096,-0.03366918777606731,1,-0.1833403155143149,,,,False
X50,Sox5,367,64927,True,0.096,-0.2599417775546904,1,-0.3877295994243517,,,,False
X51,Gata2,746,55798,True,0.096,0.07935122894492519,1,0.24025726681397028,,,,False
X52,Ogdh,1601,106780,True,0.096,0.12094357925581445,1,0.22243701542142463,,,,False
X55,Egln2,283,52623,True,0.096,-0.1225057871393993,1,-0.19020463476264024,,,,False
X56,Prdm1,420,47244,True,0.096,0.24765776451729238,1,0.39181369612165035,,,,False
X57,Gata2,328,38058,True,0.096,-0.4871823276441507,1,-0.8522382224828525,,,,False
X57,Plxnd1,299,38087,True,0.096,-0.5475926565204992,1,-0.8397993259682741,,,,False
X57,Mecom,396,37990,True,0.096,-0.46713295639590857,1,-0.8324884241349622,,,,False
X57,Tlnrd1,296,38090,True,0.096,-0.5171444632019266,1,-0.8245684765031096,,,,False
X58,Pbx3,270,51737,True,0.096,-0.6662531277978232,1,-0.7836598323737194,,,,False
X60,Creb5,892,133387,True,0.096,-0.065525554665812,1,-0.11073291704034607,,,,False
X63,Hsp90ab1,265,49330,True,0.096,0.16308381866198296,1,0.19915040953598548,,,,False
X7,Elf1,1046,152731,True,0.096,0.05666548813855066,1,0.2307916515880793,,,,False
X7,Auts2,1269,152508,True,0.096,0.051342205994793666,1,0.22912307471569077,,,,False
X70,Ptprs,235,38181,True,0.096,-0.7124731063712746,1,-0.792985323169172,,,,False
X71,Ets2,344,36773,True,0.096,0.2672365573825424,1,0.3564932526281486,,,,False
X72,Gjc1,982,118338,True,0.096,-0.2227772037687945,1,-0.3317817034036204,,,,False
X72,Foxk2,551,118769,True,0.096,-0.35252308141622457,1,-0.3666493443130083,,,,False
X72,Bmpr2,1201,118119,True,0.096,-0.1966006599243535,1,-0.32265835274265675,,,,False
X73,E2f3,419,42777,True,0.096,0.2049778207814299,1,0.4092118271625954,,,,False
X74,Ptk2,538,111099,True,0.096,-0.18646349879440116,1,-0.20302017860823723,,,,False
X75,Vav3,287,38352,True,0.096,-0.869710287245681,1,-0.6662686464727895,,,,False
X76,Nr2c2,692,80874,True,0.096,0.17482784922431094,1,0.26535614130570223,,,,False
X77,Foxp1,512,80041,True,0.096,0.2069863560071301,1,0.23796684990275013,,,,False
X78,Foxp1,345,46212,True,0.096,0.12208864406246,1,0.17281768951418575,,,,False
X79,Nr3c1,312,39361,True,0.096,-0.6908974131501644,1,-0.7854167048764104,,,,False
X79,Junb,369,39304,True,0.096,-0.8809636615410721,1,-0.8482951115859658,,,,False
X79,Klf10,331,39342,True,0.096,-0.9966698976695199,1,-0.9205067724260715,,,,False
X8,Nos3,1278,142209,True,0.096,0.06774767202331056,1,0.3288344556048513,,,,False
X8,Piezo2,1761,141726,True,0.096,0.05243122099305353,1,0.2996824319052142,,,,False
X81,Nr4a2,444,40239,True,0.096,0.18013677272275608,1,0.2923586295428962,,,,False
X81,Dusp3,320,40363,True,0.096,-0.5678032453685429,1,-0.519299522635239,,,,False
X81,Notch1,304,40379,True,0.096,-0.6616803315272559,1,-0.5181638469624124,,,,False
X83,Ahr,409,71595,True,0.096,0.3738928477085466,1,0.2723282066337488,,,,False
X85,Tfdp2,671,67231,True,0.096,-0.38494418765919214,1,-0.35279786837779636,,,,False
X85,E2f3,438,67464,True,0.096,-0.42899578003756567,1,-0.325988980956385,,,,False
X88,Acvr2a,270,41713,True,0.096,0.3912959235838773,1,0.3161373986230302,,,,False
X88,Nfia,613,41370,True,0.096,0.22209028863958835,1,0.25418032301009597,,,,False
X9,Foxo3,776,135473,True,0.096,0.0953931095364382,1,0.34637857537395234,,,,False
X90,Pbx1,488,58495,True,0.096,0.5133922597421972,1,0.43472484679488066,,,,False
X91,Prdm5,360,54555,True,0.096,0.482897639307204,1,0.36509948843833046,,,,False
X94,E2f7,358,54341,True,0.096,-0.48265091771803625,1,-0.2520404110651375,,,,False
X94,Plxnd1,389,54310,True,0.096,-0.4635297885963041,1,-0.2475723976704844,,,,False
X94,Nrp2,224,54475,True,0.096,0.5216757566266104,1,0.29178562069696024,,,,False
X96,Klf2,399,46535,True,0.096,0.31413086362566034,1,0.204475835625875,,,,False
X97,Mxi1,434,51590,True,0.096,-0.30235594141101707,1,-0.1396179704769195,,,,False
X98,Eng,506,38403,True,0.096,0.3423957733141041,1,0.19458281318562537,,,,False
X98,Piezo2,504,38405,True,0.096,-0.36633592642645496,1,-0.1741314977635815,,,,False
X98,Icam2,304,38605,True,0.096,-0.46652009281008944,1,-0.16154134533000528,,,,False
X1,Plagl1,1720,178267,True,0.1,-0.023864906653991547,1,-0.1550919510041266,,,,False
X10,Igf2r,1374,151330,True,0.1,0.04154351781705934,1,0.20246815831327822,,,,False
X11,Dusp3,806,103996,True,0.1,-0.015326648057087944,1,-0.05543310630800858,,,,False
X12,Gja1,1496,163019,True,0.1,0.01886936710828291,1,0.07748474524238595,,,,False
X14,Epha4,1443,150024,True,0.1,0.08012157397629238,1,0.32978200410172176,,,,False
X16,Dlg1,791,121729,True,0.1,-0.052694933669010346,1,-0.17960367211113493,,,,False
X19,Fgfr2,845,151727,True,0.1,0.05089250117610078,1,0.15995010287441466,,,,False
X23,Fkbp8,736,140316,True,0.1,0.060929576938984376,1,0.14734835109846653,,,,False
X23,Hdac7,958,140094,True,0.1,0.04929618156114657,1,0.13693067170423898,,,,False
X24,Maff,1248,123229,True,0.1,-0.07117949840207505,1,-0.27071122994061775,,,,False
X27,Rora,545,73377,True,0.1,0.16934672818161545,1,0.4924215371189931,,,,False
X28,Nr4a1,968,121578,True,0.1,-0.12585313647178786,1,-0.33074915640035607,,,,False
X30,Atf3,1055,82258,True,0.1,0.009953119474503502,1,0.06191849909823438,,,,False
X30,Nrp1,745,82568,True,0.1,0.006623243501984177,1,0.058437330269904775,,,,False
X30,Gnai2,466,82847,True,0.1,0.0010327132006509032,1,0.0353455935960593,,,,False
X31,Adgre5,692,118334,True,0.1,-0.03527727327229968,1,-0.07938050758996318,,,,False
X33,Fzd6,357,87907,True,0.1,-0.13895687091598674,1,-0.22641974052350203,,,,False
X34,Itgav,637,87182,True,0.1,0.07126456337357467,1,0.2305490446911464,,,,False
X36,Gnai2,483,110345,True,0.1,0.06302739858261397,1,0.14803761182851038,,,,False
X37,Ctbp2,578,86169,True,0.1,0.0669643997082785,1,0.1863447022783887,,,,False
X38,Itga1,851,67574,True,0.1,-0.18442435617760378,1,-0.6509671039348733,,,,False
X39,Mecom,985,107179,True,0.1,0.08229488906954519,1,0.22547319156513926,,,,False
X4,Foxo3,817,126788,True,0.1,0.04027255988101697,1,0.1852036303772302,,,,False
X4,Heg1,577,127028,True,0.1,-0.1604798869300188,1,-0.6089135516702191,,,,False
X41,Foxo3,439,55317,True,0.1,-0.2768930138766601,1,-0.6352067727584241,,,,False
X41,Junb,617,55139,True,0.1,-0.26177114380220434,1,-0.6978860445682841,,,,False
