target_name	program_name	log2FC	p-value	adj_pval
Irs2	7	0.04271275251685528	0.01073892295432946	0.10551753424103674
Jund	7	0.020276043666376444	0.062317316024320446	0.2872841051496248
Lcat	7	-0.03673309120790904	0.10641583593530388	0.37066883208308615
Ldlr	7	0.013354004739780002	0.20423782069076368	0.4853575192418772
Leng1	7	-0.02288455448755901	0.28869887296887364	0.5596266162773517
Leng8	7	-0.014008306330620094	0.7265393715082726	0.7441300268183254
Lipa	7	-0.003938314282252753	0.7673599277355315	0.7521749134236827
Llgl1	7	-0.009888375960263351	0.9690259756851347	0.7913514095431389
Lmf1	7	0.0053975032879633065	0.3686329841486863	0.6055516819745613
Lyplal1	7	-0.0352237436887441	0.08674647160857527	0.3375027563376535
Lyrm4_1	7	-0.010542978533028139	0.898074205966142	0.7782448670430434
Lyrm4_2	7	-0.011340910886688298	0.9137836751166157	0.7825324003225558
Map3k5	7	0.023198987509278433	0.09376854056894549	0.3520007677198859
Mast3_1	7	-0.01696216757300114	0.554070523905173	0.6881612279775488
Mast3_2	7	0.004461852668810968	0.4198993426702289	0.6333918766866532
Mau2	7	0.013231808501842733	0.1900209612208444	0.471124892661024
Mboat7	7	-0.0020215793457302217	0.7609136695334887	0.7511986235772475
Mbtps1	7	-0.007695924503243184	1.0081775329956768	0.8041087198660395
Mertk	7	-0.021315090636444017	0.6788602690333685	0.7298033575412625
Metap1	7	0.012323127909905507	0.2029410780659801	0.4841159388100316
Mlxipl_1	7	0.05601167860283863	5.6750512451979665e-05	0.0016396112276765432
Mlxipl_2	7	-0.017258287964496598	0.6597993270950201	0.7260017499862904
Mon1a	7	-0.0045557982035665445	0.7578818615679941	0.7502879881937408
Mst1	7	0.04225382496032855	0.0059688395850618844	0.07019769346823904
Mtarc1	7	-0.023771064802074488	0.32327150425298534	0.5814157602743747
Mtarc2	7	-0.07918144658995416	0.005751626087519789	0.06866414018614675
Mtor	7	-0.013750854774117983	0.7887053685051424	0.7569720940266634
Mttp	7	0.04070296945345253	0.015505622675660274	0.13248885883578737
Myadm_1	7	-0.016774728557329734	0.6618719878472837	0.7264114997442286
Myadm_2	7	-0.0036438073046519723	0.8129900306220503	0.7622820842742891
Nampt	7	-0.02628512601421974	0.21912712718095284	0.5005739032772226
Nars	7	0.013799793445564366	0.22394698398065105	0.5051326287398168
Nars2	7	-0.0075402460597024535	0.9963882933973411	0.7981769919952056
Ndufa13	7	-0.011027200649028098	0.8354083809118287	0.7664804773683108
Ndufa3	7	0.012453542439281444	0.29486122710848045	0.5635950964764582
Nectin2	7	-0.015533724359487248	0.7076180404347343	0.7392229158050162
Nfe2l2	7	-0.04126619047886996	0.08269157197514926	0.33163070388596333
Nfib_1	7	0.01772027394804561	0.05022193129187562	0.25740651087706845
Nfib_2	7	-0.011420936693788688	0.9190567960910966	0.7833620526112856
Nfkb1	7	-0.011148429403164623	0.8652216888588307	0.7735042965884631
Ngly1	7	-0.013958457998836792	0.8168333366554766	0.7630633318688784
Nlrp12_1	7	-0.010696007859330023	0.937240409654593	0.7860839812673941
Nlrp12_2	7	5.339990608947496e-06	0.70882994660423	0.7395575766847173
Non-Targeting	7	0.0005984289927510204	0.21282556167483008	0.4935316863486717
Nr1h4_1	7	0.011470306894590342	0.3306527593240506	0.5862929397630641
Nr1h4_2	7	-0.0033552892234675453	0.7385255636813824	0.7467640814224602
Nrbp1	7	-0.001872314028900379	0.7589488018760457	0.7505463582105489
Nsmce2	7	0.00931843318832544	0.5011818708618622	0.6701788689981719
Ntmt1	7	-0.008901394948935234	0.9096707091451062	0.7808597019224937
Parp16	7	-0.014859416592107839	0.6715491829738935	0.728894998039155
Pcsk9	7	-0.0011840952721016726	0.6079136474471701	0.7084957713616896
Pde4c	7	0.011376806388954901	0.13117621492593978	0.4060617532320533
Pgpep1	7	-0.00687062527888405	0.8563596565178995	0.7711951775713357
Phrf1	7	-0.026680331921401654	0.2776203815057983	0.5512223304993481
Pik3ca	7	0.016934266337565847	0.12923269365882828	0.4025045377591349
Pik3cb	7	-0.03741646712022131	0.09607589068851578	0.35601550940650317
Pik3r2	7	-0.04273725694503052	0.09503540571933781	0.35412722379306866
Pklr_1	7	-0.021487463308034884	0.42420247328656013	0.6345239803132329
Pklr_2	7	0.0036917791083184897	0.42843815358636006	0.6367964125670255
Pnpla2	7	-0.024853958849037603	0.3978703443400995	0.6211733014786077
Pnpla3	7	-0.014195898544295968	0.7275327434547121	0.7444463241088345
Ppara_1	7	-0.06559035993502009	0.002339908124535035	0.03615218658136454
Ppara_2	7	-0.0013112077141109785	0.7167905561185383	0.7415992892380816
Ppard_1	7	0.005372405423664314	0.4916375634135532	0.6666391072895566
Ppard_2	7	0.018703762169331874	0.23011001309439033	0.5121341223645046
Pparg_1	7	-0.023925996397372223	0.3518215706394523	0.5983188177388034
Pparg_2	7	-0.026436745510130494	0.2965853658536585	0.565076181719455
Ppargc1a	7	-0.03338899049084444	0.21326653876079643	0.4939244976767392
Ppm1g	7	-0.01219139970023468	0.8746409044733403	0.7751510688715672
Ppp1r3b_1	7	0.013260215480672143	0.21273365569913172	0.4935316863486717
Ppp1r3b_2	7	0.0328506702403199	0.053446164537986396	0.26627355362430405
Ppp2r5a_1	7	-0.011047707695732167	0.8830239079717188	0.7761466589972157
Ppp2r5a_2	7	-0.006871578352242265	0.9283559507029271	0.7848217497298456
Prkaa2	7	0.020110369158495702	0.11476151487161335	0.38238531403700843
Prkca	7	-0.007387910799674062	0.8955951034644896	0.7781290741949415
Psd3_1	7	-0.0010220590542226514	0.6704942742877233	0.728894998039155
Psd3_2	7	-0.004224119704636847	0.7755332224687637	0.7536637409065199
Pten	7	-0.012330032672201102	1.0055580281742749	0.8027783994140539
Ptges	7	-0.011039105451777411	0.9350267152722037	0.7856508655796826
Ptprd_1	7	-0.015872516715166686	0.6230199791624651	0.7131623930714559
Ptprd_2	7	-0.028407847733266104	0.2683439362811844	0.5436695539527776
Rbks	7	0.010919001371780986	0.3152690511920039	0.5756961322601167
Rbm6	7	0.008856867452022668	0.3753157066642231	0.6089799944764428
Rela_1	7	-0.008817268885455068	0.9510214130875536	0.787895738972188
Rela_2	7	-0.019402835474651006	0.5385676440893111	0.6831162751220525
Rfxank	7	-0.01573670369717163	0.8747849529181376	0.7751510688715672
Rictor	7	-0.016338073820455847	0.674336108133359	0.728894998039155
Rnf123	7	-0.03504938027911579	0.10013811123947228	0.36232151271526064
Rplp2	7	-0.007130072466097053	0.994156668821313	0.7969947314081159
Rps9	7	-0.0321740781332535	0.16880760336972067	0.4517935996151356
Rptor	7	-0.025684794520362205	0.39132117421245716	0.6177912559518512
Samm50	7	0.010177664038409178	0.44053576519979076	0.6418604196317476
Scap	7	0.02538255051994994	0.021359633173521186	0.15965482144091472
Scd1	7	0.01332007266917933	0.2855770357719068	0.5566599507355877
Sec16b_1	7	-0.01186642122559098	0.909312144655829	0.7808314654094725
Sec16b_2	7	-0.002567413828301858	0.7658243270057551	0.752050641980117
Sec61a1	7	-0.004159565431055247	0.8571178716200984	0.7715601345137274
Sel1l	7	0.023708968595027597	0.057940336125655384	0.2776245168135224
Serpina1a	7	0.04127729180249176	0.05637425546029509	0.2736434105286451
Shoc2	7	0.0077195428489246634	0.37636237476291823	0.6092055542161486
Sirt1	7	-0.01312710954525168	0.744830211862062	0.7484086559712364
Sirt3	7	-0.019762295673888278	0.5429946838928335	0.6850237428731608
Slc17a2	7	-0.005361539924554323	0.866049701392054	0.7736953476573721
Slc17a3_1	7	-0.007154933700098688	0.8762595387022446	0.7754209205126098
Slc17a3_2	7	0.01408582309309879	0.2763954015703577	0.5505420498082134
Slc25a22_1	7	-0.03673329294808665	0.12192749643947717	0.3915928608453358
Slc25a22_2	7	0.032370277109240675	0.04792532482119849	0.2504010426062363
Slc25a42	7	-0.03271053963552565	0.09325593531910259	0.3509092541233538
Slc30a10	7	-0.02505425062613147	0.3806099008828724	0.6117655774227948
Slc39a8	7	-0.016195483769176896	0.7861924382322106	0.756336429337666
Slc4a1ap	7	-0.005279184662241156	0.813974064125236	0.7625084347385404
Slco1b2	7	0.05257640656971233	0.005008666449689211	0.06195718589921021
Smad2	7	0.0013355472982369764	0.5038372459947635	0.6706125801761353
Smcr8	7	0.01696469839841879	0.15803264322469107	0.4408107819721991
Smyd2	7	0.013051940245710082	0.2529052799844226	0.5319274138841074
Socs2	7	-0.01595124492131336	0.7874922748241646	0.7566339772922167
Sod1	7	-0.01546703036890315	0.7114594701492044	0.740218973309883
Sod2	7	0.006044126242894625	0.376652851646824	0.6092180782823321
Sqle	7	-0.049997007328943265	0.014077365590964916	0.12554060017630658
Sqstm1	7	-0.021832902087707117	0.49016693563610114	0.6664870583515793
Srebf1_1	7	-0.006249104168157663	1.0112962540777493	0.8061388866139196
Srebf1_2	7	0.010397931355738433	0.2795467452486771	0.5525657686221531
Stk11	7	0.0387751550507723	0.014710638905248596	0.12873850124449404
Sugp1	7	-0.028583830483021586	0.2790056267496658	0.5520609903909229
Sugp2	7	0.005514596409324447	0.5023574027222746	0.6703042267687134
Sult1e1	7	-0.022922338874899237	0.5912136709905133	0.7032161977681716
Taldo1	7	0.007187394821286626	0.33311345085360106	0.5881660757104107
Tcf4_1	7	-0.014734580166816462	0.7632973510828109	0.7514509991469012
Tcf4_2	7	-0.025655851868752712	0.39047308400334213	0.6173505980526909
Tfeb	7	-0.010127366951316738	0.9549135832907021	0.7887266858626858
Tgfbr2	7	0.019697387846918393	0.03764964946185721	0.21945542448349886
Thrb_1	7	-0.008782229797181747	0.9625251504298493	0.7896602776474994
Thrb_2	7	0.015933174219673486	0.3006454949888876	0.5670030477071264
Thrsp	7	-0.03330897487116626	0.1259417192563951	0.3983616826404179
Tm6sf2	7	0.023799552247414514	0.13339124261741236	0.40931142602758896
Tmc4	7	-0.027584953968051634	0.33715164791038277	0.5906808327202774
Tmem161a	7	0.019245061797857534	0.1768602647811709	0.4596207329057031
Tmprss6	7	-0.03933146024780224	0.10338986777927225	0.3660638604076994
Tnks	7	0.002968194916626577	0.538794906481294	0.6831162751220525
Tom1l2	7	-0.026609639618061207	0.266120191119286	0.542006961181041
Tomm40	7	0.012348397748618218	0.2060211418730321	0.48686870384906783
Top3a	7	-0.027513661585522754	0.39688006661316244	0.6206526576732441
Tor1a	7	0.006453789841860086	0.4430477848987424	0.6429698888054426
