Name,Score,program_id,UniquenessScore
Ythdf1,0.0015682724575658,7,0.005079130215441234
Ppp1r1c,0.0015652764374928,7,0.005069427069788557
Tube1,0.0015643640520422,7,0.00506647214668963
Bgn,0.0015642959272832,7,0.003981964200942842
Erp27,0.0015599607155769,7,0.003970928783975431
Cmpk2,0.0015586971948573,7,0.0030954408936185677
Isg15,0.0015542692715872,7,0.0033262390770857626
Elk1,0.0015451172652966,7,0.005004137993183252
Brsk2,0.0015348877193458,7,0.0049710077831369714
Ptk2,0.0015344022140088,7,0.004969435387463619
Fndc1,0.0015342292080213,7,0.003905428426827125
Jpt2,0.0015335695368497,7,0.0049667386138908315
Med19,0.0015311019389718,7,0.004958746857815071
Rpp21,0.0015256191894961,7,0.004940989995229505
Ets1,0.0015222995666793,7,0.004312999445966788
Hamp,0.0015213087171471,7,0.0022012104617466477
Slc38a4,0.0015132808425301,7,0.002803177357985159
Apoa2,0.0015085587454506,7,0.001748776979360594
Pgrmc1,0.0015083931970903,7,0.002457535346552883
Nat8f2,0.0015074495733947,7,0.002792375607808145
Rsu1,0.0015074275242791,7,0.004882073041082219
Pcdhgb2,0.0015065271403502,7,0.004879156987053016
Arhgef11,0.0015057583119434,7,0.004876666999058501
Gpr182,0.0014949063393239,7,0.004235388588686703
Cd109,0.0014920525062606,7,0.004227303070770053
Tmsb4x,0.0014877995756374,7,0.002755976264573463
Ttr,0.0014864731508001,7,0.0025784378961839372
Cyp27a1,0.0014825509402962,7,0.0015440084214016114
Cdh5,0.0014814919948824,7,0.004798076200879651
Tpo,0.0014811624977064,7,0.004797009065475691
Mtarc2,0.0014709581377763,7,0.0022563473457152127
Tpm4,0.0014618581685188,7,0.004734488550502323
Dab2,0.0014498423716884,7,0.003690619096029962
Rnf38,0.0014446592709431,7,0.0046787868515229215
Coro2b,0.0014435092213033,7,0.004675062210535582
Cytip,0.0014396864546179,7,0.0036647668915351836
Cryzl1,0.001435840950962,7,0.004650227148615842
C1qtnf1,0.0014317920546894,7,0.0040565723552596755
Pabpc4,0.0014310884388846,7,0.004634835290157116
Vim,0.0014309609831577,7,0.0033232462154998703
Lrrc19,0.001430627933304,7,0.004633343860656124
Gemin8,0.0014235858556445,7,0.004610536835481834
Usp18,0.001420811671619,7,0.0030406309831323966
Igfbp7,0.0014152639150996,7,0.003602598553459356
Slco1b2,0.0014077100759814,7,0.0020368424314082243
Bst2,0.0014046972611273,7,0.002602038859245978
Clec2d,0.0014028782602845,7,0.001917561011064819
Gimap4,0.0013881577873854,7,0.003533599057710756
Tmprss11e,0.0013866485164766,7,0.003928671080397259
Gpihbp1,0.0013828782180119,7,0.003917989020475996
Vipr1,0.0013768408296107,7,0.0035047913877958303
Cd300lg,0.0013758736259619,7,0.003898143516810266
Cyp1a2,0.0013754033090779,7,0.0019900971570982516
Phlda2,0.0013710750486975,7,0.0044404712165168215
Cd47,0.0013686111101809,7,0.003483842379630744
Plxnc1,0.0013677838254334,7,0.003875223386002167
Mcu,0.0013663250462358,7,0.004425087485896386
Stab2,0.0013601507559712,7,0.0038535972717457538
Aqp9,0.0013578852776286,7,0.0020829014526509942
Plppr5,0.0013540226061346,7,0.004385243838231587
Ppp1r15a,0.0013513199087916,7,0.004376490670584091
Pmm1,0.0013501130950798,7,0.0034367551037282826
Col4a1,0.0013500835684277,7,0.0038250747816603935
Msmo1,0.0013486043389365,7,0.0026782142380372084
Gmpr,0.0013461691257718,7,0.00435980894060609
Endou,0.0013456188888819,7,0.0038124253919942976
Lect2,0.0013450831781956,7,0.0020632639236599247
Ces1g,0.0013416301386101,7,0.0019412301156344473
Dcn,0.0013325177035459,7,0.003391965484342616
Bmp6,0.0013278471124974,7,0.004300469831014021
Colec10,0.0013241087601008,7,0.003751482608099318
Mylip,0.0013206964878184,7,0.004277311256946629
Cyp8b1,0.0013198025998793,7,0.002024485277064066
Eif4g3,0.0013193786218943,7,0.004273043112975404
Apof,0.0013190091211735,7,0.001908499336092097
Tuft1,0.0013118097069265,7,0.0037166367665266336
Cav2,0.0013118035224353,7,0.004248509801584539
Map3k3,0.0013038124914416,7,0.004222629421694666
Hsd3b7,0.0013009868138772,7,0.0018824225175487687
Nbl1,0.001294295402405,7,0.0032946694215157733
Cyp2c54,0.0012908183616818,7,0.0022390548924875967
Igkv4-72,0.0012879435172467,7,0.003649018759454048
Fyn,0.0012848395844822,7,0.003640224655726613
Kif3a,0.0012828989398051,7,0.004154897152651306
Cdin1,0.0012792161694479,7,0.004142969843651173
Stab1,0.0012738350530771,7,0.004125542138012474
Tm7sf2,0.0012734621161955,7,0.0025289881344185508
Pecam1,0.0012712687664669,7,0.003601775633035907
Adam23,0.0012685806912664,7,0.003594159742508024
Mug1,0.0012681723183512,7,0.0020661577524215095
Creg1,0.001264404620002,7,0.0023421630027348583
Flt1,0.0012633929069824,7,0.004091723384461216
Slc24a5,0.0012632051153917,7,0.004091115187882919
Ube3c,0.0012630770111506,7,0.004090700299437637
Apoc4,0.0012537812346201,7,0.002042711215396149
Ang,0.0012497899921244,7,0.001808344864288635
Tnfaip8l3,0.0012496533111082,7,0.004047225251361998
Rbp4,0.0012489372143764,7,0.001915782710773311
Scg2,0.0012480870126177,7,0.004042152514191158
B2m,0.0012436491887686,7,0.00230371597211534
Pltp,0.00124117741002,7,0.0015189224206668451
Selenok,0.0012405515213391,7,0.004017747480960684
Tinagl1,0.0012403669484622,7,0.0031573928555750966
Rnf213,0.0012362637196657,7,0.002455115262782361
Tspan31,0.0012360699678341,7,0.002645271513875681
Upk3b,0.0012349592255628,7,0.003143627327826503
Sema3f,0.0012333161079459,7,0.003994314303511625
Bmp2,0.0012330593403314,7,0.003493520177040078
Rnase4,0.0012293278811958,7,0.0018857033592696855
Plxnd1,0.0012283297917906,7,0.0034801203570029213
Cyp4b1,0.001225056682521,7,0.002845056596146251
Gbp7,0.0012215729041728,7,0.0024259405448272863
Cd82,0.0012143874750868,7,0.002598869544806931
Ccnd1,0.0012138822379324,7,0.0025977883038682584
Paqr9,0.0012115329351689,7,0.001973878573195589
Adgrl4,0.0012111603684319,7,0.003922558987355867
Sez6l,0.0012096050951943,7,0.00307908759610915
Tnfsf13b,0.0012094910263876,7,0.0034267461154775976
Chrna2,0.0012061370881171,7,0.003906290197641142
Bace2,0.001204466560236,7,0.0039008798949888837
Wt1,0.0012031113981521,7,0.002794091137209641
Fam167b,0.0012029038848128,7,0.0038958188917680393
C9,0.0012000923767363,7,0.0017364364411769245
Cutal,0.0011986325779369,7,0.0033959818144313277
Cideb,0.0011984409213192,7,0.002380002381910356
Fads1,0.0011979730719915,7,0.003049477917294394
Niban3,0.0011966696068613,7,0.0038756280701017125
Ugt3a2,0.0011938243631905,7,0.0018312434351171782
P4ha2,0.0011922527156183,7,0.003861323179607455
Actg1,0.001189254493358,7,0.0033694117000607
Rhbdl3,0.001188365819262,7,0.00384873477213251
Nrn1,0.0011879106712826,7,0.0025422074328680334
Mpeg1,0.0011848838050984,7,0.00205530069883596
Tmem154,0.0011779607212282,7,0.003815036005337784
Cldn2,0.0011763076117173,7,0.0023360474996671028
Eif4h,0.0011760194043692,7,0.003808748704257717
Serpina3k,0.0011758096660355,7,0.0017013013261067862
Itm2b,0.0011715029080915,7,0.001797003877463098
Cyp26b1,0.0011706330907062,7,0.0037913041662607605
Slc29a3,0.0011702391449762,7,0.0037900283027136874
Stat1,0.0011667634705148,7,0.0023170936418747345
Ces3a,0.001166719264726,7,0.0015947608828460148
Igf2bp1,0.0011655324617102,7,0.0033022021234480293
Calcrl,0.0011645340500848,7,0.0032993734103080857
Itpripl2,0.001163307237503,7,0.0032958975885306737
Ttc39b,0.0011625199028123,7,0.0024878695083995765
Rsad2,0.0011618133488604,7,0.0024863574361944306
Elk3,0.0011614360754243,7,0.003761517991043044
Ddx50,0.0011599812954796,7,0.003286474485208419
Vit,0.0011584769766518,7,0.002948939371500918
BC016579,0.0011557140533408,7,0.0032743844778384524
Insig1,0.0011556147994803,7,0.0018827744796255834
Pemt,0.0011508892004092,7,0.002672810946444962
Sigmar1,0.0011477604156233,7,0.0021260931342312124
Cyp2e1,0.0011423585072845,7,0.00175229839624339
Rdh16,0.0011399603325483,7,0.001857269587472102
Atp13a5,0.0011358623064327,7,0.00367869277646932
Srgn,0.0011316398150165,7,0.002880624537317159
Grtp1,0.001130076021249,7,0.0036599528593267926
Cldn5,0.0011274236852737,7,0.003651362795955688
Muc16,0.0011265974291663,7,0.0028677889864519787
Dgkq,0.0011244678733567,7,0.0036417898715914495
Cgrrf1,0.0011244401469036,7,0.0036417000745252396
Cdnf,0.0011215891348199,7,0.0036324665631229
Esam,0.0011209994877586,7,0.0036305568858910854
Sema6b,0.0011188620770199,7,0.0036236344997882335
Snrpf,0.001115495800576,7,0.003612732212805346
Sardh,0.0011154921720461,7,0.0023872270530408196
Zfp438,0.0011124150896426,7,0.003602754780687996
Cyp4f14,0.0011094914053097,7,0.0022033561608022253
Ifit2,0.0011022662642119,7,0.0020418204919211654
Cd55,0.0011019273867164,7,0.0031219953762258988
Hsd17b12,0.0011015243559882,7,0.0023573350025173677
Por,0.0011009863603408,7,0.0015930380647310768
Arid3b,0.0010964624738636,7,0.003551089387708891
Fads2,0.0010955364563546,7,0.0019003186934088354
Amy1,0.0010921387671672,7,0.0015802363142148974
BC049762,0.0010877838331605,7,0.0030819236715589494
Apbb1,0.0010872052431763,7,0.003521108194155218
Elovl5,0.0010851511474752,7,0.0017679722412014274
Ces1d,0.001085147803862,7,0.0016645411613508976
Ugt2b1,0.0010844712760721,7,0.001881125020012751
Lipa,0.0010840640524332,7,0.001880418649458936
Ifi44,0.0010819277384378,7,0.0025126556939893212
Oasl2,0.0010811794319991,7,0.0025109178363050704
Chac1,0.001076002993871,7,0.0034848277107143695
Slc35a5,0.0010757604970708,7,0.0030478589953095384
Cfhr1,0.0010753704916314,7,0.0021355949100115555
Mettl7b,0.0010752302112447,7,0.0013158403158591214
Prpf40b,0.0010746296271632,7,0.0034803798175508977
Itga9,0.0010734550831724,7,0.003041327265889019
Ccdc80,0.001072312427753,7,0.003038089879307117
Cxcr4,0.0056219728052147,8,0.015928248371655445
Spint1,0.0051414240822173,8,0.011940380153345899
Epcam,0.0049158869104574,8,0.009762535931443175
Pkd2,0.004775540647418,8,0.015466440592227812
Cd24a,0.0046032414832809,8,0.009141648536715051
Sftpd,0.00445581342819,8,0.008848868879382825
Peli2,0.0043941099943195,8,0.014231109355042713
Lamc1,0.0041774251661601,8,0.01352933687117192
Dll4,0.0041738101421265,8,0.013517628970730245
Cttnbp2,0.0040848425356708,8,0.009486588144161054
Ccn2,0.0038917472379218,8,0.007728681098315015
Scara3,0.0038581512884589,8,0.007146778067584067
Chrnb1,0.0037863441052313,8,0.010727520644129913
Glis3,0.0037615402175639,8,0.010657245938606164
Tjap1,0.0037028120114408,8,0.011992217473868765
Kcnma1,0.0036764027503285,8,0.009358398167973748
Crybb3,0.003672044445783,8,0.010403685323759909
Kif12,0.0036282496243345,8,0.009235822879930513
Tmem30c,0.0036123397685259,8,0.011699206970221298
Cltc,0.003598724380134,8,0.011655111105218602
Dock8,0.0035926110745235,8,0.01163531207406638
Parp8,0.0035894254816282,8,0.011624994962999003
Fxyd3,0.0034884226004997,8,0.007465455171305077
Tmem252,0.0034693904653951,8,0.011236240142419663
Greb1l,0.0034691319005169,8,0.011235402733920149
Col5a1,0.0034634646913455,8,0.009812734380187614
Itgb6,0.0034487341567396,8,0.009770999632977097
Mtcl1,0.0034475463535564,8,0.008775837053283655
Cox6c,0.003434980970374,8,0.009732033921842787
Bicc1,0.0033873527453211,8,0.007866746420025106
Pof1b,0.0033631351240203,8,0.008560965628824933
Plet1,0.0033461209274254,8,0.006645113360003018
Rassf9,0.003320938646678,8,0.009408927688560102
Fbxl22,0.0033113815690932,8,0.010724500134716422
Sap30bp,0.0033033787003942,8,0.01069858141630547
Rnf146,0.0033023046957749,8,0.010695103060687418
Map7,0.0032996018270094,8,0.010686349337857564
Lamc2,0.0032659587955612,8,0.00831360024587259
Esrp1,0.0032122749748163,8,0.007460147955708967
Ctif,0.0032022503084699,8,0.010371059072478206
Itgb4,0.0031764533452208,8,0.007376956243015593
Kcnn4,0.0031578202170446,8,0.007333682894948593
Ttll10,0.0031434549091156,8,0.008001762772032238
Zc3h12c,0.003116454850726,8,0.010093195172189456
Ehf,0.0031063563167799,8,0.007214163764935612
Egflam,0.0030805557308497,8,0.007841650946798166
Reep4,0.0030603224850811,8,0.009911400489106307
Cptp,0.0030069270508378,8,0.00973846984677857
Prr15l,0.0029870286422822,8,0.0069370386389913654
Tnfrsf12a,0.0029461227963396,8,0.006304897709951393
Kifc5b,0.0029348070524038,8,0.009504896361880245
Nipal2,0.002920752526231,8,0.007434866892138663
Tnk1,0.0028544864713673,8,0.00924476382681201
Kcne3,0.0028512060682707,8,0.007257834208571397
Inafm2,0.0028496287265445,8,0.009229031153328295
Nipa1,0.00282541447666,8,0.008005001997762723
Grhl2,0.002808983106551,8,0.007958448420708777
Ppp2r2b,0.0028022995728522,8,0.007133341195099025
Prkd2,0.0027985757140671,8,0.00906368686189966
Pcdhgc4,0.0027917219889279,8,0.007909543991925687
Ngf,0.0027910405890968,8,0.005542770721436017
Lamc3,0.0027854961307697,8,0.007090567507807428
Misp,0.0027696435346969,8,0.008969984835999239
Mmp7,0.0027665240686621,8,0.007042273530425711
B4galt6,0.0027379328313736,8,0.006969493641813971
Bend5,0.0027268041987444,8,0.007725618042511153
Rab27b,0.0027226414570959,8,0.007713824107324763
Col4a6,0.0027216532194783,8,0.006928053380644902
Ywhaz,0.0027128889473496,8,0.008786174976896058
Sobp,0.0026998403649627,8,0.006872528077352484
ccdc198,0.0026806872181476,8,0.006823773143185015
Cpsf3,0.0026792961777702,8,0.008677378797910732
Rundc3a,0.0026672067903405,8,0.008638225159342296
Rasef,0.0026536607260476,8,0.007518386979635967
Dtna,0.0026377734812421,8,0.006714534883910659
Lce6a,0.0026328445611536,8,0.008526936948106347
Gpc1,0.002612825603299,8,0.007402692364958461
Tcerg1,0.0026116372238861,8,0.008458253201870315
Bdkrb2,0.0025624269869401,8,0.005950948968609969
Cldn7,0.0025532156143555,8,0.005929556590032476
Cldn6,0.0025002965391212,8,0.006364583028617356
Kif1b,0.0024906803559458,8,0.008066512800030772
Rpp30,0.0024863899148276,8,0.008052617440830976
Fam89b,0.0024806877292966,8,0.008034149895421484
Ero1b,0.0024805856515322,8,0.008033819298365477
Mical2,0.0024786016957695,8,0.008027393903586774
Chst9,0.0024785746856648,8,0.007022330873665453
Macc1,0.002423424355713,8,0.005628130964760122
Adam22,0.0024206234468792,8,0.007839620998211535
Ano1,0.0024083465953555,8,0.005593114559256386
Slc5a9,0.0024036451840133,8,0.007784633864112562
Pdgfd,0.0024015892419974,8,0.006113320517053172
Myof,0.0023986987957726,8,0.006796025436554507
Tmem72,0.0023905545848224,8,0.006772951149413592
Cox18,0.0023872818476644,8,0.00773163827927386
Ap1m2,0.002383083205519,8,0.006066212822483953
Slc9b2,0.0023810705921494,8,0.007711522019876544
Adam33,0.0023789800358666,8,0.005524914022112192
St8sia2,0.0023709192576034,8,0.0067173200783218106
Tspan2,0.0023698778123156,8,0.006032598081130866
Dusp10,0.00236433064694,8,0.007657306720036446
Igf2,0.0023634025485032,8,0.006016115094604513
Pak6,0.0023576637346587,8,0.006001506764501422
Krt19,0.0023528986633926,8,0.0046726578871354885
Hnrnpul1,0.0023507763480574,8,0.007613408704311175
Krt7,0.0023478806131593,8,0.005024619856151095
Hsd17b4,0.0023437783035709,8,0.005015840642208774
Pts,0.0023338086632403,8,0.006612177847166418
Sphk1,0.0023214383453445,8,0.005391279906638926
Rnft2,0.002305908103654,8,0.007468094887975439
Fth1,0.0022947271180961,8,0.004250716006849586
Rbbp8nl,0.0022824471017501,8,0.006466659585780819
Cldn4,0.0022820924328381,8,0.005299903442590449
Pkhd1,0.0022768345970591,8,0.007373935148637676
Pamr1,0.0022751798816047,8,0.00579154153715004
Cftr,0.0022658654911661,8,0.007338409741742508
Nhlrc3,0.0022577795744158,8,0.007312222057397317
Pygl,0.0022519331346948,8,0.004472148880377699
Atg12,0.0022493402295045,8,0.007284889732882706
Sh3gl2,0.0022452866107198,8,0.007271761365071409
Uqcrq,0.0022438528242762,8,0.00445610206680455
Dcun1d5,0.0022360300586433,8,0.007241782369319911
Slc12a8,0.0022241751669839,8,0.005661707441083533
Avpi1,0.0022119624996075,8,0.007163835284474471
Klc3,0.002199651394638,8,0.006232081683560248
Scube3,0.0021936729501765,8,0.005584063094347037
Serpina7,0.0021920472047038,8,0.007099336048001359
Adamts12,0.0021667933954228,8,0.006138987961724755
Abcg3,0.002154720455388,8,0.005484908300755903
Fam83b,0.0021540575211447,8,0.005002556735905253
Dbi,0.0021537992430289,8,0.004277263265445691
Calr4,0.0021439461873968,8,0.006943552319721993
Rbms3,0.002132782682238,8,0.006042628355288711
Inpp5a,0.0021148146176409,8,0.006849204532475835
Slc15a2,0.0021115558658924,8,0.005982488255966526
Fahd2a,0.0020950563684218,8,0.006785213916477443
Il17re,0.0020888137210626,8,0.0059180549077622775
Slco3a1,0.0020868508819229,8,0.005912493765719444
Rassf1,0.0020817923105936,8,0.00674225589820099
Gal3st2,0.0020751552476631,8,0.00672076058550232
Emb,0.0020642559734035,8,0.005254628132894862
Cyrib,0.0020565755518987,8,0.006660586925182388
Plcd3,0.0020505535309905,8,0.005809655626703876
Chchd2,0.0020400790861335,8,0.0031293392468701733
Tesc,0.0020336315847667,8,0.00517667279394612
Cdh1,0.0020202681727924,8,0.0035043593046926984
Fkbp1a,0.0020054290162108,8,0.00649493974214713
Igsf9,0.001992481334678,8,0.0056451247051926496
Ltbp3,0.0019706489992486,8,0.005016348652943295
Evl,0.0019706261190459,8,0.0063822243490262755
Inpp5j,0.0019638848238528,8,0.00499913023294667
Skic3,0.0019618472548244,8,0.006353792430637626
Itgb8,0.0019564138015472,8,0.00498011251203691
Cdh6,0.0019554967778295,8,0.005540339565205474
Fstl4,0.0019540466001519,8,0.0055362309024580445
Klhl41,0.0019283791917265,8,0.00624540013584678
Gpr152,0.0019283456634128,8,0.006245291548419662
Slc4a3,0.0019261604069888,8,0.004903101550116316
Spp1,0.0019218534228862,8,0.0038166384698519952
Fbp1,0.0019166110123529,8,0.0027731808566782193
Tinag,0.0019112829694031,8,0.006190030968994572
Adcy6,0.0018999387776963,8,0.006153290779756538
Imp3,0.0018937292922952,8,0.006133180253188966
Pnpt1,0.0018930732216567,8,0.004818877085164084
Cspg4b,0.0018885044215762,8,0.006116258576975996
Tmem45a,0.0018871974529975,8,0.006112025726002504
Pcsk1,0.0018858564513641,8,0.004800506570704285
Timp2,0.0018802172030755,8,0.004023789216325474
Tceal1,0.0018784797289093,8,0.006083791820846137
Rassf10,0.0018694673884732,8,0.00605460374807217
Rbms1,0.0018612141320895,8,0.0060278741044620925
Rgs5,0.0018517319648112,8,0.005246351712318528
Adprm,0.0018447726465237,8,0.005226634478880848
Zscan18,0.0018432561897281,8,0.005969714103491016
Aldob,0.0018261197341047,8,0.002360749709932514
Hrk,0.001818496426801,8,0.005889525192818319
Mal,0.0018184943219514,8,0.005889518375887274
Thsd4,0.001817705990852,8,0.004627027442296491
Gstt4,0.0018118729561886,8,0.0058680739012673955
Ankra2,0.0018083314144964,8,0.005856603986501425
Myo5c,0.0018037172953483,8,0.0038600743522879065
Gspt1,0.0018028669659528,8,0.005107906745495616
Unc5cl,0.0018007900125619,8,0.005102022293433536
Efemp1,0.001798373206438,8,0.00417651985113057
Mon2,0.0017872815864999,8,0.005788430362147394
Nup214,0.0017817615472718,8,0.005770552730044245
Bckdha,0.0017815752689398,8,0.005769949434424291
Sgpp2,0.0017708516264687,8,0.005017200458454775
Gstm1,0.0017650136469943,8,0.003777245984041653
Glud1,0.001763785817968,8,0.0028736313580347977
Keap1,0.0017628925945206,8,0.005709442259354025
Slc25a3,0.0017514060108899,8,0.005672240908460293
Cyp4f16,0.0017428053937829,8,0.005644386275160536
Gpx8,0.0017408871591326,8,0.005638173729932415
Pin1rt1,0.0017408107576108,8,0.005637926289970048
Stard10,0.0017355662819162,8,0.002511223799448768
Scn7a,0.0017351599903047,8,0.005619625271657587
Katnal1,0.0017351003939216,8,0.0056194322581358145
Glis2,0.0017325757495322,8,0.004023712645186214
Sox4,0.0017277607485476,8,0.004398069015278602
Enah,0.0017273607417894,8,0.004893981503636572
Muc1,0.0017253144471949,8,0.004391841878685536
LTO1,0.0017247229689569,8,0.005585823115513688
Fgf12,0.0017217102219004,8,0.004877972375286202
Fam169a,0.0017158440501858,8,0.005557067152611208
Daw1,0.0017149316512193,8,0.004858767238378882
St14,0.0017137238040809,8,0.003979931118566534
Atox1,0.0017119926134749,8,0.003663777464253183
Ugt8a,0.001708018305202,8,0.004839180254190589
Dsg1b,0.0017005540220242,8,0.004818032347487432
Tmem8b,0.0016951126829306,8,0.005489924920197886
Mdh1,0.0016926061950659,8,0.0027576626307999827
Ddr1,0.0016921497896259,8,0.004307420205731594
Foxj1,0.0016713021903081,8,0.0038814116836656883
Myo5b,0.0016643708070734,8,0.005390361869280059
Hus1b,0.0016636464246909,8,0.004713465250225673
Inha,0.0016431499502085,8,0.0046553943652160295
Dctn6,0.001639012813324,8,0.004643672973788677
Ptpn14,0.0016333913641005,8,0.0046277462088357224
Ccnd2,0.001631801467046,8,0.004153801663415587
Fbln2,0.0016241116067885,8,0.003771816851986439
Naip2,0.0016238059265817,8,0.005258985264916968
Pcbd1,0.0016222592499698,8,0.003221669763040305
Ppm1h,0.0016206676443386,8,0.00524882137783943
Casp12,0.0016202694693956,8,0.004590569081658499
Cyp2j13,0.0016192152147884,8,0.0037604455313316795
Fam163a,0.0016131288386213,8,0.0037463106060601392
Arfrp1,0.0016116311671096,8,0.004566094928351812
Ephx3,0.0016088094245745,8,0.005210416417008409
Gramd1b,0.0016087915390082,8,0.004558049656122769
Ndufa6,0.0016025451581134,8,0.0034295526683532683
Olfml2a,0.0016003821498422,8,0.004534224062522296
Hspa8,0.0015997618242005,8,0.003176991776862358
Got2,0.0015891027302312,8,0.0027564592729791607
Etfb,0.0015885836171389,8,0.0027555588188613914
BC034090,0.0015849115264322,8,0.004490392485836215
Pla2g2d,0.0015825734956245,8,0.004483768345753025
Fen1,0.0015815067599365,8,0.005121991865358648
Fgd3,0.0015808525293674,8,0.004024109549299685
Anxa5,0.0015784572400846,8,0.0027379935945357446
Zfp827,0.0015774554314541,8,0.004469267778049712
Arhgef28,0.0015765465212567,8,0.004013148470998116
Ndufs6,0.0015703859093685,8,0.003647044952034203
Ppp1r26,0.0015664085286785,8,0.004437969545695391
Cyb5a,0.001564050303911,8,0.0022630540749961547
Wnt7b,0.0015614071253004,8,0.00362619273417131
Prickle2,0.0015546470635942,8,0.0044046468058729004
Adk,0.0015534567000332,8,0.0025309546324097103
Suclg2,0.001543807013998,8,0.0022337636745439517
Man2b1,0.0015437933924024,8,0.004999850394567402
Prr18,0.0015437694668326,8,0.004999772907340036
Hdlbp,0.0015394462012097,8,0.0032945167257317507
Ndufb9,0.0015389267623011,8,0.003573984615194069
Wfdc2,0.0015340140262205,8,0.0039048806748241084
Gstp1,0.0015339489983398,8,0.003046293066961581
Ttc9,0.0015331530680848,8,0.004343749730978584
Ccr7,0.0015280260396486,8,0.0038896380677513895
Rnf180,0.0015247816101809,8,0.004938277345149389
Bcam,0.0015241565956032,8,0.0032617959581200773
Ephx2,0.001522095147851,8,0.003257384323537779
Sox9,0.001520759004915,8,0.0032545248892508504
Uqcr11,0.0015205924420293,8,0.003531405214934972
Pitpnm3,0.0015179863423046,8,0.0038640817042047935
Palm,0.0015151948008802,8,0.004292870128698383
Park7,0.001513317756611,8,0.0028032457370413535
Pef1,0.0015126715603485,8,0.004285721249953708
Sqstm1,0.0015101812833362,8,0.003231887865213176
Cyren,0.0015069099521818,8,0.004880396791483253
Adamts9,0.001504095435657,8,0.004871281477461123
Dennd5a,0.0015028833920164,8,0.004867356057839228
Ak3,0.0015001911606576,8,0.0027789302395277065
Tmem82,0.0014994051563422,8,0.0048560911709096466
Adamts4,0.0014971747748205,8,0.0048488676823352115
Degs2,0.0014960761468666,8,0.0038083086165504
Ildr1,0.0014956801176211,8,0.0038073005117215094
Elovl7,0.0014907007675748,8,0.0034619851572429286
Ndufa5,0.0014895560610908,8,0.004220230109002271
Cebpa,0.0014872959861771,8,0.0029536441277478766
Krt17,0.0014854560206059,8,0.0037812747530454006
Cldn8,0.0014839541885949,8,0.004204358809095185
Scp2,0.0014815935215171,8,0.0025699736860797426
P4ha3,0.0014814119099137,8,0.00479781683141718
Rnf112,0.0014783558826515,8,0.003433315548088661
Med25,0.0014727491443376,8,0.004172612528184663
Ltb,0.0014686603666145,8,0.004161028148578696
Fhip1a,0.0014678645389997,8,0.004753941253154531
Ugt1a9,0.001463906819287,8,0.0022455311142069684
Apobec3,0.0014632411842809,8,0.0031314329475137653
Cbx5,0.001461592985167,8,0.004733629706894975
Vwc2,0.0014613054898954,8,0.004732698602153746
Rap1gap,0.0014606424244264,8,0.004730551146306921
Wdr72,0.0014579422515868,8,0.004130661442059087
Chp1,0.0014565760847877,8,0.0033827344129793687
Adamts16,0.0014551331673913,8,0.004122702707231819
Akr1a1,0.0014415650958797,8,0.0020858279023667618
Fam181b,0.0014395899723713,8,0.004662369023470845
Ugdh,0.0014392244836462,8,0.0028581781865485278
Klhdc9,0.0014376850188869,8,0.004656199491668543
Kcnk1,0.0014277114853208,8,0.003315699621626344
Smg7,0.0014255932890706,8,0.004617038266863099
Rsrp1,0.0022922623203572,9,0.0031332389823750875
Srsf5,0.002213777268024,9,0.003606775670998046
Abcc2,0.0021496295194185,9,0.002778972906131814
Ogt,0.0021400413187328,9,0.003096466408342576
Sema4g,0.0021278408616874,9,0.002750805220049755
Proc,0.0021084678792316,9,0.0030507821993716977
Col18a1,0.0020990025147529,9,0.002713523919218771
Clk1,0.0020635066959132,9,0.0031652755687717536
F2,0.0020326186091453,9,0.0026277049102126815
C4b,0.0019880252693062,9,0.0023045922711557244
Slc27a2,0.0018954680790227,9,0.003088173436108461
Apoe,0.0018811903631858,9,0.002180745304652805
Masp2,0.0018806668227053,9,0.0024312664571022515
Nlrp6,0.0018624104540037,9,0.003985681595155046
Mlxipl,0.0018620405471945,9,0.0025451790475375033
Clec2d,0.0018528954059647,9,0.0025326787709565625
Echdc2,0.0018178104341475,9,0.002961650452857808
Nr1i3,0.0018056040268257,9,0.0027696708347525003
Clk4,0.0018018961358314,9,0.0023294342098975442
Zbed4,0.0017970026890174,9,0.004574326540051051
Proz,0.0017963159624831,9,0.0029266307882420835
Serpinf2,0.0017959540040893,9,0.00219784438652785
Vegfa,0.0017956783067249,9,0.002321395997514512
Naaladl2,0.0017887463735345,9,0.004154162612610195
Ces1f,0.0017817473707611,9,0.002902895048001822
Fam193b,0.0017756895681944,9,0.002893025430478472
Hpn,0.0017737512919161,9,0.0025664744152812365
Slc47a1,0.0017596522142785,9,0.003052294588003504
Slc22a30,0.0017574114142134,9,0.0032554009451089003
Mtarc1,0.0017555050464238,9,0.0022694612799647
Srrm2,0.0017554385951171,9,0.002692720556035886
Fn1,0.0017399908351068,9,0.0021293580352513496
Dhtkd1,0.0017394076577977,9,0.004427716586992272
Cyp2c38,0.0017381353859303,9,0.0030149714748421118
Pnisr,0.0017372589461093,9,0.0028304127030103735
Gcgr,0.0017327913181766,9,0.0025072086517369807
Srsf11,0.0017300570238731,9,0.0032047301076223076
Itih1,0.0017231614798933,9,0.0022276485423445703
Slc38a3,0.0017229703599411,9,0.0026429165443662044
Prodh2,0.0017207018009238,9,0.0028034371308519566
Tfr2,0.0017007734090529,9,0.0031504856054010945
