target_name	program_name	log2FC	p-value	adj_pval
Insig1	22	2.0488217509497852	7.44611697678947e-24	4.0050465549456626e-21
Insr	22	-1.04127299879315	1.1311448041861168e-11	2.028031350779562e-09
Ip6k1	22	0.25870467186266727	0.6965176837811689	0.8561303623996814
Irs1	22	-0.7550664582118812	6.278631671622086e-08	6.038506490301276e-06
Irs2	22	0.1717924084921597	0.9974043422235727	0.9175584408749884
Jund	22	0.07965986467252706	0.39352980229881573	0.7583648857993494
Lcat	22	0.21512553009180407	0.9582812508551175	0.9099583770164003
Ldlr	22	0.8873743704390311	0.00016923836829193088	0.007753201042739086
Leng1	22	-0.8516678759088177	4.0119947955374784e-11	6.333065968698859e-09
Leng8	22	-0.11872111915283233	0.10794354494254921	0.5230598824082117
Lipa	22	0.1943725919296028	0.9267194457552606	0.9067401684252446
Llgl1	22	0.12509956830774266	0.5930982329543781	0.8298432459242205
Lmf1	22	0.17550381161854278	0.7103075901308071	0.8586251000226651
Lyplal1	22	0.21738559135767968	0.8522649074259787	0.8927349139581335
Lyrm4_1	22	-0.1330659798072087	0.13993578125866366	0.5683965510487607
Lyrm4_2	22	0.6113132995481155	0.02249308389569052	0.27221323410112175
Map3k5	22	0.1471772368187618	0.7941446012578186	0.8787692353572765
Mast3_1	22	0.49867864923580635	0.03731773527670016	0.3440932868367073
Mast3_2	22	0.14420920689261937	0.6567023242227081	0.846301951858368
Mau2	22	0.30582395527432915	0.3834733362362397	0.7532791450930726
Mboat7	22	0.4165708028397909	0.19059406692009673	0.6275000975697244
Mbtps1	22	-0.11725260440640191	0.05747809133779254	0.41819927878096813
Mertk	22	0.15588367444403883	0.606979875336245	0.8330950551553249
Metap1	22	0.4297327535095398	0.1957007233422064	0.6318506812300771
Mlxipl_1	22	-1.6971389948474118	2.2297264334285257e-32	2.1587472715402163e-29
Mlxipl_2	22	-0.3328731071603736	0.00124243311846111	0.039742816810436774
Mon1a	22	0.2109894051818203	0.8902445584308085	0.8989151425661533
Mst1	22	0.1161235520609642	0.5992901827976627	0.8310543456028104
Mtarc1	22	-0.03410503003037004	0.1701020364387866	0.607545321008551
Mtarc2	22	-0.12177580789208829	0.1734771087450419	0.6103589020699348
Mtor	22	-0.5801132555596588	1.5233386456214168e-07	1.3913641650878993e-05
Mttp	22	-1.221391564639076	3.3506246718273387e-13	7.48607034320962e-11
Myadm_1	22	0.21585321458816478	0.9969880219652688	0.9175584408749884
Myadm_2	22	0.12100377595243468	0.7081495497600268	0.8583677524124227
Nampt	22	0.29035497690200374	0.5556991920613641	0.8196045830203011
Nars	22	0.16052131599481576	0.9628921212777564	0.9106975195329016
Nars2	22	-0.014125117793958223	0.1905394093887819	0.6274623959662867
Ndufa13	22	0.25677742639827184	0.6180088207175614	0.8354143047502889
Ndufa3	22	0.14964877649285344	0.7269568184127204	0.8628417582748973
Nectin2	22	0.46461870584297654	0.1511211714901478	0.5839961904138521
Nfe2l2	22	-0.2593347179749262	0.013739128583404411	0.20446695355008976
Nfib_1	22	0.08063341892915434	0.34810809486883676	0.732697885498053
Nfib_2	22	0.29787681902049623	0.6185211928903775	0.8356568936552446
Nfkb1	22	0.3077911137862591	0.5015501652392299	0.800352570346267
Ngly1	22	0.3605043599104349	0.4755256469401995	0.7900995435762169
Nlrp12_1	22	-0.22588457756793387	0.04064023020748356	0.3569213857357601
Nlrp12_2	22	-0.012398092901953874	0.23646401609360368	0.668020482501475
Non-Targeting	22	0.12611424484817044	0.6448160345624503	0.8436329057979033
Nr1h4_1	22	0.42217148980796043	0.26526220241585635	0.6860548023051183
Nr1h4_2	22	0.72878904981177	0.008475165121631073	0.15769386868886864
Nrbp1	22	0.03657674957110417	0.3754687517700189	0.7485458070081191
Nsmce2	22	0.28372806487367974	0.598854415932355	0.8307759382679349
Ntmt1	22	-0.11665759842774939	0.09281300603965706	0.497371649166728
Parp16	22	0.14172426412124672	0.6562505858714882	0.846301951858368
Pcsk9	22	-0.023560814946730752	0.07108767664831826	0.44768907437155897
Pde4c	22	0.12648005398347315	0.49286633771752075	0.7963652629348306
Pgpep1	22	0.27159022048009507	0.7604635397786235	0.8722330077589846
Phrf1	22	-0.1443663690795111	0.03416348137798276	0.32922313516984925
Pik3ca	22	0.020278564352102527	0.24220247967960187	0.6720264167739396
Pik3cb	22	0.3915667927608402	0.28442941406504507	0.7004192429967855
Pik3r2	22	-0.07555713995920145	0.22411428533789116	0.658579604762947
Pklr_1	22	-0.1032738690876686	0.029898007592434453	0.3096776972451814
Pklr_2	22	0.29870013812868335	0.6822668348395133	0.8521844172921464
Pnpla2	22	0.20458779016435957	0.8966407750751595	0.9006295609352551
Pnpla3	22	0.738849322878686	0.018411629144637447	0.2432760853499532
Ppara_1	22	0.3063860841601138	0.6626410968994036	0.8483081270509535
Ppara_2	22	0.4474469669238723	0.25085688802750605	0.6782274180576958
Ppard_1	22	0.3342085200831265	0.49893871803607637	0.7994085488122642
Ppard_2	22	0.35603372944886136	0.38487628233005106	0.7545041858382027
Pparg_1	22	0.19794390342149057	0.9273588241572593	0.9067401684252446
Pparg_2	22	0.23788422397608383	0.8109615999783826	0.8834508605626137
Ppargc1a	22	0.11837157256428583	0.6232246316648491	0.8367581586327496
Ppm1g	22	0.12190623229685296	0.5663989719970312	0.8230925122575516
Ppp1r3b_1	22	0.4612882699803599	0.2772729251678232	0.6961785821595952
Ppp1r3b_2	22	0.08447775091584374	0.5895464967834261	0.8298432459242205
Ppp2r5a_1	22	0.10609096054269732	0.5334057534612167	0.8116521439141591
Ppp2r5a_2	22	0.4562598785467271	0.19589734176419515	0.6320639315304404
Prkaa2	22	0.35943762694902254	0.4116343481133098	0.7644289312041415
Prkca	22	0.08639518897766427	0.467626198471845	0.7870811433816254
Psd3_1	22	0.2298231974369722	1.0014799090380915	0.91913831094348
Psd3_2	22	0.2641686243152313	0.6321310093648352	0.8380083012948469
Pten	22	0.13720439956502	0.5564967351043497	0.8196937203518441
Ptges	22	0.23459910265383252	0.9818772699716136	0.9136957841714978
Ptprd_1	22	0.40049504124427365	0.21164625336675905	0.6497791044361191
Ptprd_2	22	-0.018802188914574556	0.20031223305678264	0.6387721699898702
Rbks	22	0.2891427313164105	0.6433978479961595	0.8430214454406716
Rbm6	22	0.025933115823523863	0.40168199179666303	0.7613697541099831
Rela_1	22	0.16533693891223464	0.853106749919561	0.8929185897213915
Rela_2	22	-0.20975043462777554	0.016140020737327253	0.2230195065840242
Rfxank	22	0.3809841477706106	0.5430883381652079	0.815657207026178
Rictor	22	0.5662499858606099	0.07219468470504378	0.4509983082971426
Rnf123	22	0.0407712379516388	0.28351012804313175	0.6996222119611164
Rplp2	22	0.6304901597044419	0.01660906818577507	0.22733764792701533
Rps9	22	0.5288362454314247	0.0721505370323774	0.4509983082971426
Rptor	22	0.5162457946143033	0.22803112408053872	0.6618047857568103
Samm50	22	0.46057795667140605	0.2768448247346056	0.6959349643624798
Scap	22	-0.9942887357545636	1.9947614102588427e-16	6.16360187072597e-14
Scd1	22	-0.13972231918334443	0.051692100038901845	0.3976158282788116
Sec16b_1	22	0.08836157656530175	0.6372303889015405	0.8398817256200265
Sec16b_2	22	0.030799866610285734	0.34703701351236305	0.7326667133436833
Sec61a1	22	0.07887384824879425	0.52441125562687	0.8092324439374693
Sel1l	22	-0.5565158472517456	5.539978751317687e-07	4.704933255448784e-05
Serpina1a	22	0.36299899481201175	0.5142296033728062	0.8052037550065692
Shoc2	22	0.3821284794435869	0.26086230945397815	0.6838694532955255
Sirt1	22	-0.11372171016077541	0.10484147781963399	0.5159473697474287
Sirt3	22	0.5148709686474235	0.08153023991964946	0.47021974046046566
Slc17a2	22	-0.11032691813430177	0.10354001366456247	0.5146150227422104
Slc17a3_1	22	0.12473298764739471	0.5602122466894756	0.8214750639795946
Slc17a3_2	22	0.3228832138630054	0.7566022207927137	0.8714797710618737
Slc25a22_1	22	0.30283559087919476	0.5225997260759179	0.8088517690905039
Slc25a22_2	22	0.5781972961881463	0.05798188272451349	0.4197520149703265
Slc25a42	22	0.376862824970082	0.24093455850706935	0.6714590052232271
Slc30a10	22	-0.05396362805873202	0.1863214263304493	0.6243316783828751
Slc39a8	22	0.31516876280503486	0.6735588505713794	0.8503833006162345
Slc4a1ap	22	0.5883630007492291	0.050511653002754314	0.39229164225680063
Slco1b2	22	0.5462836978222603	0.17890767062183915	0.6162683120839086
Smad2	22	0.19362946141976176	0.9318088985916029	0.9072878063400625
Smcr8	22	-0.2834967382879643	0.011740652038095873	0.1888191093965184
Smyd2	22	0.15073843409318016	0.6711078115151071	0.8501257290147841
Socs2	22	0.3132448308139882	0.5051720174279822	0.8016630764273776
Sod1	22	0.16972348318369054	0.8794276931557106	0.8972522383897347
Sod2	22	0.2651892677861755	0.8484870130907275	0.8919485079588035
Sqle	22	0.29912713898569226	0.5543304728608882	0.8192855195127459
Sqstm1	22	0.11387237694501429	0.5529302573137677	0.8189790382192016
Srebf1_1	22	-0.8986923825157824	1.1109799663831299e-05	0.0006924553657306796
Srebf1_2	22	0.5773689167128303	0.021274554106207863	0.26436942300964655
Stk11	22	0.3449046314046383	0.4388281842551665	0.7769914255559175
Sugp1	22	0.31981543832024756	0.542447077456227	0.815657207026178
Sugp2	22	-0.026918497768140877	0.23829991381840626	0.6695127182283855
Sult1e1	22	0.6765608194709088	0.04491143411939874	0.3714233706303535
Taldo1	22	0.3293262522899071	0.5835754315314391	0.8294163262614717
Tcf4_1	22	0.1748675617880707	0.7488813328928898	0.8680281362853872
Tcf4_2	22	0.19914405484923414	0.9629656127495944	0.9106975195329016
Tfeb	22	0.1119861527560998	0.5974394774108279	0.8301900938855091
Tgfbr2	22	0.35504993674560076	0.41863064413813433	0.7679031679477931
Thrb_1	22	0.09676910575437221	0.5852963704045157	0.8298432459242205
Thrb_2	22	0.3507666140653976	0.6765924145443938	0.8514136800583477
Thrsp	22	0.302524124424498	0.6488893626170207	0.8452197505678294
Tm6sf2	22	0.2336244473715948	0.9094083677482847	0.904010888298653
Tmc4	22	0.43179556621624166	0.33164729927984693	0.7253963761424469
Tmem161a	22	0.4283558844274909	0.2787258084339751	0.6968815264700897
Tmprss6	22	-0.02042705630589775	0.11492462532560044	0.5346665205775961
Tnks	22	0.30913086864465905	0.657263832709803	0.846301951858368
Tom1l2	22	0.0692690625747668	0.3958153464209066	0.7587604022814509
Tomm40	22	0.12023541270854136	0.5044968978613658	0.8015927538573273
Top3a	22	0.4166370616234094	0.38989179461940765	0.7567769047755277
Tor1a	22	0.40703101311277984	0.46291986577270516	0.7844521811286461
Tor1b	22	0.23404494712164423	0.7849288675263896	0.8767882207011111
Tpst1_1	22	0.11741805175047886	0.7297806926571986	0.8631570561667231
Tpst1_2	22	0.20516116732366574	0.788954464928544	0.8778667992971277
Trib1_1	22	0.6447746329191741	0.013789196025742655	0.20475832538350713
Trib1_2	22	0.3097040141789661	0.5584089119367395	0.8198729858961886
Trp53	22	-0.48882312203201805	0.010093712295572703	0.17368005716290766
Tsc1	22	0.08671528572638204	0.5641836918270238	0.8224721702070058
Tsen34_1	22	0.38701674162174254	0.35171980769826755	0.7338867819821929
Tsen34_2	22	0.5560590684482307	0.11539101827081527	0.5350467503765919
Tspan4	22	0.16128027506517192	0.6568849608995738	0.846301951858368
Ugt2b1	22	0.09055726542550105	0.5320909638541661	0.811349504364518
Ulk1	22	0.19954057600606712	0.8549112935569766	0.893228633792034
Ulk2	22	0.6652152136777694	0.012848025965605941	0.1989184404006581
Usp20	22	0.4423197243110625	0.2171464887443364	0.6533323523270834
Vkorc1l1_1	22	0.29240899130854775	0.8036814140174556	0.8814317817368069
Vkorc1l1_2	22	0.09892019450338878	0.45379755948788264	0.7816719808852091
Vti1a	22	0.1987232861912447	0.74886433397093	0.8680281362853872
Washc5	22	0.43233990005149403	0.14710717905084397	0.5778260366658552
Xbp1	22	-0.06505792486061542	0.18201859922988056	0.621066491716902
Yy1	22	-0.07280611938887734	0.11282076556616319	0.5319610127506813
Zdhhc6	22	0.12385834933261894	0.6493315263543123	0.8452197505678294
4930579F01Rik_1	23	-0.21532493041263268	0.36540556043669603	0.7430414623071323
4930579F01Rik_2	23	-0.1490280345641826	0.589624755888381	0.8298432459242205
Aars	23	0.06415755453743915	0.6806647364033519	0.8520889515259311
Abca1_1	23	0.11663707003463927	0.3079846938129625	0.7149677950213846
Abca1_2	23	-0.02255106223297069	0.997751913595528	0.9175845486816908
Abcb1a	23	0.2314139615264166	0.1290922337682351	0.5543294993814327
Abcg5	23	-0.043897902394455346	0.905777052224169	0.9030193104033795
Abcg8	23	0.017870701683501748	0.6424094995212686	0.8425353524192551
Acaca	23	-0.0376048774288735	1.011808335606431	0.9256739390038493
Acacb_1	23	0.09686940974927476	0.5004640907520481	0.7998126741328554
Acacb_2	23	-0.16213085170827132	0.5520281375225446	0.8189790382192016
Acly	23	-0.11555685594684921	0.5317096651940008	0.811349504364518
Acsl3	23	-0.01773470887403455	0.9476914672188377	0.909062713574163
Acsl5_1	23	-0.1483141062251668	0.5170495035358535	0.805843853321963
Acsl5_2	23	0.08006825989150751	0.5148208633902297	0.8052337524651619
Acvr2a	23	-0.5343532373992677	0.004773401407806617	0.10865620962030598
Adh1	23	0.09622559581649148	0.4141218140877276	0.7662478072173226
Adh4	23	0.43155217444338967	0.012232083502875104	0.1928256683965901
Adh5	23	-0.24593871375032605	0.25558708623645776	0.6819325243339193
Adh6-ps1	23	0.1084250169619245	0.5561578914774461	0.8196045830203011
Agtr1a	23	-0.08514568997351434	0.8716353557001995	0.8964701828482415
Akt2_1	23	-0.06039689422383639	0.784390243902439	0.8767882207011111
Akt2_2	23	-0.11109548278959076	0.5754771593037393	0.8267301916439637
Alkbh5	23	0.2236701842503588	0.13367838243719868	0.5590260267517423
Angptl3	23	0.11603884895764825	0.49590255580178777	0.7973781900224538
Ap2a2	23	-0.5714580127238706	0.0007158368962808957	0.02611995868201478
Apeh	23	0.07958665556878355	0.584148033405661	0.8296617735199273
Apoa1	23	-0.39330464739690557	0.04603559074086805	0.3758021415933936
Apoa5_1	23	-0.1863638825682686	0.4262388880420553	0.7721565902162812
Apoa5_2	23	-0.23695051867938705	0.18961269660735347	0.6265154121094192
Apob	23	0.4163110969724805	0.031396200177703615	0.31597464646726336
Apoc1	23	-0.4500495030955346	0.12370926702157088	0.548588533005919
Apoc2	23	-0.09554361250413469	0.9104591076982533	0.9043256430358755
Apoc3	23	0.05941987599965781	0.6213057047805446	0.835996852820947
Apoc4	23	-0.17896421556032552	0.40028298632847203	0.7605797351151135
Apoe	23	0.07461880669255089	0.5844335495218196	0.8296683254304176
Apoh	23	0.07919679780020872	0.4500773765886271	0.7800752002749327
Ar_1	23	-0.20555104028148133	0.3169534943257447	0.7193245989025002
Ar_2	23	0.0653343592508089	0.6507324059560037	0.8456611536425404
Arhgef18	23	-0.03579355992095213	0.9507343988824317	0.909062713574163
Arrdc2	23	-0.056151855820729776	0.9681076949967687	0.9114037340987221
Asl	23	0.06319560376648746	0.5326566564105716	0.8116521439141591
Atf3	23	0.14052056198400914	0.2623036166918512	0.6841177211120099
Atf4	23	-0.05207645287185911	0.8314220877192244	0.8878153524150008
Atf6	23	-0.21177000319134712	0.23944245720769786	0.6698380301119053
Atg5	23	-0.3804169323605643	0.029682067346659978	0.30893841240535463
Atg7	23	-0.17402449785863822	0.4540302612481176	0.781723633702896
Atp2a2	23	-0.39387782254103776	0.028600909147771296	0.3051850052646546
Atpaf2	23	-0.08024787559647771	0.7852667024237147	0.8768506184811549
Axin2	23	-0.3159515553768874	0.13975701556780892	0.5682031617591644
BC005624	23	-0.19611126871858994	0.4195365577677246	0.7687006013965814
Babam2	23	-0.15615891270900173	0.4908779562461906	0.7962505490787581
Bcl2l1_1	23	-0.2622675118201855	0.1916691760639044	0.6275293953107752
Bcl2l1_2	23	-0.02404615750210591	0.9399413922021184	0.9083850266417989
Bcl3	23	-0.028450361258366252	0.9746853386193866	0.9123348983580263
Bloc1s2	23	-0.034957741082402294	0.9647234499972658	0.9109040512028979
C130074G19Rik	23	-0.11349006100482666	0.7100106601014615	0.8586251000226651
Cat	23	0.09822255888491438	0.45414817536861873	0.781723633702896
Cblc	23	0.09782139558947628	0.26851628784653697	0.688476099301464
Cd47	23	0.034980763308503166	0.5744095498372672	0.8260059348997503
Cebpz	23	-0.21920099884879038	0.33542527087741963	0.7267367757536579
Chid1	23	0.022715231914394302	0.8090989763823891	0.8830315107983802
Chp1	23	-0.47976916635620953	0.005100680997232682	0.11361143507123996
Chuk	23	-0.06210838471018227	0.7754964256866314	0.8759518922564268
Cideb	23	-0.22869972959820623	0.23708288664566568	0.6682950657326157
Clasrp	23	-0.2759812208000733	0.0744016486716288	0.45687026407164966
Clptm1	23	-0.10663098975825495	0.8103390306286467	0.8834508605626137
Cnot3	23	0.11849783347010731	0.3053396242819422	0.7131935336608395
Cobll1	23	0.04052612315824439	0.6140537418795546	0.8350129402224686
Cpn1_1	23	-0.5049013942819608	0.011676213643846342	0.18819961043717912
Cpn1_2	23	-0.08258361501716799	0.7344375274628423	0.8648787159677933
Crcp	23	0.3474995962783078	0.007555774651983732	0.14760226469270532
Cwf19l1	23	-0.07610613624617996	0.7866499067336788	0.8772942497513971
Cyp2e1	23	-0.2786771118191371	0.09803429326822583	0.5050384282647896
Cyp3a41b	23	0.20754030133803483	0.19097738023056965	0.6275293953107752
Cyp7a1	23	0.05374256297530707	0.7242350401888993	0.8622519852132923
Ddx49	23	0.20134227251031675	0.1330041106594255	0.5583255096263617
Deaf1	23	0.3299842533184895	0.03649654234685869	0.33867166126958287
Dgat1	23	0.13219457422459352	0.3633061977540305	0.741545973460122
Dgat2	23	-1.2341432530088543	4.731933412321685e-13	1.0105811428860878e-10
Dmac1	23	0.006541670718371465	0.9413919158667448	0.9085947812335085
Dnajc22	23	-0.13400625906432706	0.7206810013192995	0.8612952647487813
Dnmbp_1	23	0.06750431332976198	0.4489996234431609	0.7799489578534063
Dnmbp_2	23	0.029472455260434852	0.6610999662930883	0.8475608643673782
Dock7	23	0.02920166610171069	0.6667736354290016	0.8500036596451757
Drg2	23	0.21376279170726195	0.10072349704426896	0.5113311996987792
Eif2ak3	23	0.0223929877754661	0.6436394473737924	0.8431585674595794
Eif4e_1	23	0.0750539120644881	0.5680299689707757	0.8233573204204049
Eif4e_2	23	-0.10662343080770713	0.6301293156610617	0.8379549898762644
Emc1	23	0.14508943559270884	0.2151309337660722	0.6529334510152934
Emc2	23	0.09864704261463984	0.563921433064969	0.8223957326470582
Emc3	23	0.1589758983729596	0.23532346373304813	0.6673506217434549
Enpp2_1	23	0.13605654557001043	0.3936742227503704	0.7583855719705469
Enpp2_2	23	0.13383121760150374	0.2980182183133492	0.7086901102866133
Eps8l2	23	0.042021109191681116	0.6905555779597105	0.8545286003677033
Erlin1	23	0.040096539261554306	0.6006541981198849	0.8318271264629143
Ern1	23	0.08516310045892668	0.4593717335532124	0.7831455677974508
Esr1_1	23	0.021660554852772018	0.6719186169075104	0.8501257290147841
Esr1_2	23	0.25517357915015265	0.229173071359952	0.662962717723465
Fads1	23	0.07151241705822367	0.49787398757027873	0.7984954759722934
Fads2	23	0.01155036363519012	0.7514938766761998	0.868911552294415
Faf2	23	0.27487366277508835	0.04974325471113504	0.3890126932950798
Fars2	23	-0.00918751220755293	0.8323413481362782	0.8879346341655978
Fasn	23	0.3513782347469563	0.027924277486013473	0.30212398103462634
Fdft1_1	23	-0.04207073495467352	0.9477131479152441	0.909062713574163
Fdft1_2	23	0.04944582675406353	0.635620695723036	0.839337405747623
Fgf1_1	23	0.19766101847104792	0.07938573696560114	0.46469220888540846
Fgf1_2	23	-0.13499871815453574	0.45941128239475676	0.7831455677974508
Fgfr2	23	0.027792294813520864	0.6976459107546515	0.856162666530087
Fgfr4	23	0.12347077712695685	0.2941412827908633	0.707364618201355
Fign	23	0.06827659591062421	0.5690737136811684	0.8236093214672462
Flcn	23	0.7611083597579593	6.868831220347303e-10	9.32267502690317e-08
Flii	23	0.32619194664755097	0.02796037482792582	0.30212398103462634
Fmo3	23	-0.18650251275496843	0.39812322250079957	0.759911501188727
Fnbp1	23	-0.18595390476573415	0.31328490829396705	0.717160167387847
Fndc4_1	23	0.23104697924720674	0.05257804500365182	0.3998837967090856
Fndc4_2	23	0.2429780089977721	0.05019638435226642	0.39108216098358056
Foxo1	23	0.011803531887951479	0.8342755931804884	0.8889244628048185
Foxo3	23	-0.14965130999183318	0.4747827820205137	0.7900995435762169
Fto	23	-0.17811873126077382	0.3275740626985788	0.7231971731399645
G6pc	23	0.21068126471236961	0.09744541494559872	0.5039712756425397
Gatad2a_1	23	-0.11907312277009063	0.7387112877000412	0.8658627452985543
Gatad2a_2	23	0.030507601117197445	0.8155996806199718	0.8847263136909617
Gckr	23	-0.03185721521094821	0.9923684211786543	0.9166363220043312
Gdf15_1	23	-0.14081965360406182	0.5436181057918954	0.8159048815890095
Gdf15_2	23	-0.031615362508575065	1.0016751080054043	0.91913831094348
Gid4	23	0.048210591875561	0.5706275965620481	0.8236093214672462
Gpam_1	23	-0.19939826506938568	0.23513541910710178	0.6673506217434549
Gpam_2	23	0.11735944293085886	0.5352018397026459	0.811915844956112
Gpd1	23	-0.11383438814190103	0.6544800441971061	0.846301951858368
Gpr107	23	-0.403299537276832	0.03236827592992311	0.3218449906964953
Gpx1_1	23	0.034632442725412375	0.7075441721848841	0.8583103455812449
Gpx1_2	23	0.07272113782859105	0.5389304252994074	0.8139162624485332
Grb14	23	-0.2047633783628455	0.17585816055728332	0.6130342497207643
Grb2_1	23	0.04296700559978701	0.5911205251669884	0.8298432459242205
Grb2_2	23	0.10349518830928008	0.42205867848198986	0.7698252289118827
Gsta2_1	23	-0.24650878945196691	0.25754331425204696	0.6819325243339193
Gsta2_2	23	-0.2904177552774041	0.12084248616334492	0.5429874324335635
Gusb	23	-0.013555752392100093	0.9560477236976291	0.9098188695765741
Hamp	23	-0.5153511494179851	0.017678343187624693	0.2376710647626757
Hfe	23	0.15262725458581825	0.2763934358776985	0.695654165209086
Hmgcr	23	-0.3209188383709036	0.01451843319770145	0.2106333579678064
Hsd17b13	23	-0.03920032031183603	0.9205885628634647	0.9056530464035134
Hsd3b2	23	-0.012704149623047207	0.7755813243384015	0.8759518922564268
Hspa5	23	-0.39527239172024486	0.012297938462180524	0.19307767525868402
Ift172	23	0.05547426913806533	0.5820370633724846	0.82872397237147
Igf1_1	23	0.022489499661480665	0.756148993899417	0.8713959355970663
Igf1_2	23	-0.17081606832246107	0.46960158467460905	0.7884073920827972
Ikbkb	23	0.2882817243262712	0.05470178312897947	0.40764309591189585
Ilrun	23	0.10473578974874391	0.3981259282441558	0.759911501188727
Insig1	23	-0.4951852636450917	0.004814237456459612	0.1090714172442305
Insr	23	0.29525489960920276	0.07489336172229277	0.4570017408184444
Ip6k1	23	0.06530117870429838	0.5282893508035502	0.8102994147226915
Irs1	23	0.16218150007275137	0.2878180466483935	0.702903762359721
Irs2	23	0.32160593518317404	0.04099834475176506	0.35759574741330513
Jund	23	0.03362165559203433	0.6324511011766554	0.8380428344259916
Lcat	23	0.05586171549045138	0.5641911518431941	0.8224721702070058
Ldlr	23	-0.3294858523492743	0.03860704661640632	0.3508579190949737
Leng1	23	0.8713909899395296	3.005212061770792e-08	3.0307778837263708e-06
Leng8	23	-0.012314705188226235	0.9595159040721328	0.9099583770164003
Lipa	23	-0.03544354859317778	0.9755946940111709	0.9123348983580263
Llgl1	23	-0.1527944848817906	0.3427468492799799	0.7305947726440045
Lmf1	23	-0.22458387862236062	0.33632243442852694	0.7271664559625267
Lyplal1	23	-0.020212395585861673	0.9777170511891666	0.9123567797464062
Lyrm4_1	23	0.015376740125692482	0.858140140262317	0.8938383536692092
Lyrm4_2	23	0.20152018620308043	0.1266188270660376	0.5515363858346896
Map3k5	23	-0.2699857094848195	0.12450402853424293	0.5502465435511652
Mast3_1	23	-0.03550433199666034	0.9310776534647731	0.907251452325071
Mast3_2	23	-0.1576108116377604	0.5312662332688398	0.811349504364518
Mau2	23	0.27131164309828987	0.030281380659960645	0.311445782531272
Mboat7	23	-0.22751409254985025	0.23652950103342615	0.668020482501475
Mbtps1	23	-0.21504468800320306	0.21887090299605005	0.6541315019712953
Mertk	23	-0.09598766387667808	0.7423547390572871	0.8663829919555577
Metap1	23	-0.059542210777327534	0.8441183298225852	0.8908556242228791
Mlxipl_1	23	-0.45657441078676453	0.0066367298322163246	0.13536787873025286
Mlxipl_2	23	0.0239439585156673	0.7126714320232785	0.859071564133869
Mon1a	23	-0.08245636681854522	0.7075689992538028	0.8583103455812449
Mst1	23	0.018215121116035876	0.766995822373561	0.8731709455197121
Mtarc1	23	0.046381119574176864	0.6243690969175224	0.8374138669313608
Mtarc2	23	-0.152189165834928	0.5392201183488684	0.8140151609062403
Mtor	23	-0.028831935423709695	0.5760826719364646	0.8267301916439637
Mttp	23	-0.17265654669166883	0.5676678615412913	0.8232420145477727
Myadm_1	23	-0.2373742641836591	0.2600073736049885	0.6828133621831496
Myadm_2	23	-0.05234022790805539	0.9061982330132632	0.9030927194380166
Nampt	23	-0.015747220018075016	1.0144965889604007	0.9277726619925917
Nars	23	0.20447958077086753	0.24247346552719773	0.6724161865261746
Nars2	23	0.034021608470352696	0.649626963526938	0.8452197505678294
Ndufa13	23	0.0345195050520831	0.6985282391246885	0.8562965334866856
Ndufa3	23	0.25441614583354755	0.08253595716487766	0.47236250156908915
Nectin2	23	0.16387419077804716	0.2352172468756935	0.6673506217434549
Nfe2l2	23	-0.01971067770480576	0.9842095522543453	0.9142466446717112
Nfib_1	23	0.04209734146583473	0.6277029259622411	0.8377701689137856
Nfib_2	23	-0.009962648280253132	0.8867408456275604	0.8979616939139081
Nfkb1	23	-0.011157895979850447	0.8836780934168669	0.8978477084231532
Ngly1	23	-0.11392452710071092	0.6421789625917351	0.842385148953242
Nlrp12_1	23	-0.05411680677212868	0.7890414195551191	0.8778667992971277
Nlrp12_2	23	0.18999448208125053	0.2586858647599606	0.6819325243339193
Non-Targeting	23	-0.0125584858352685	0.333871777576086	0.7256717200802141
Nr1h4_1	23	0.4543194978936516	0.0010038015716690718	0.0340690040115
Nr1h4_2	23	0.09106252486635648	0.4917844169369497	0.796317343426023
Nrbp1	23	0.43491942537735684	0.006992626949765359	0.13969658130701795
Nsmce2	23	-0.33202032052852143	0.07732551378577127	0.460452038533257
Ntmt1	23	0.16629807755759973	0.2506897719778255	0.6782274180576958
Parp16	23	0.10184593074745554	0.4877831561739897	0.7953196462518151
Pcsk9	23	-0.061081087748498845	0.8116489821037454	0.8836653285319029
Pde4c	23	-0.07526387673714172	0.5964299778641274	0.8300580939996929
Pgpep1	23	-0.2608462195586828	0.2060858066122362	0.6430627721223223
Phrf1	23	0.029718104596278064	0.6317883646928102	0.8380083012948469
Pik3ca	23	-0.1461505117883801	0.4455177544012048	0.7783030164426327
Pik3cb	23	-0.19480614516161543	0.32706500911412933	0.7231971731399645
Pik3r2	23	0.0470279130763349	0.6773024186381584	0.8516126825865117
Pklr_1	23	0.11102391019036219	0.28697800895147085	0.7023321585240856
Pklr_2	23	-0.061260641041457634	0.9160133340447594	0.9051925259367419
Pnpla2	23	0.062003966569068626	0.6153986603098157	0.8351232283746308
Pnpla3	23	0.2790089239420515	0.08515879505199114	0.47990642853601745
Ppara_1	23	0.5308538532410546	0.0003318220936716597	0.01376824968194504
Ppara_2	23	0.2506014320151742	0.12203361626643505	0.546311212162986
Ppard_1	23	-0.09768362347714385	0.6755323381326614	0.8510818499367473
Ppard_2	23	0.028090693651632154	0.7718284918348423	0.8751010091587976
Pparg_1	23	-0.6604645771608267	1.6288727385193288e-07	1.4784568386033399e-05
Pparg_2	23	0.0925493861709395	0.36291388724380624	0.741545973460122
